originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_014.tif,14,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_014_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_014_network.tif
