originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_017.tif,17,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_017_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_017_network.tif
