"file","n_edges","total_length","mean_edge_length","median_edge_length","sd_edge_length","min_edge_length","max_edge_length","n_nodes","n_tips","n_branches","tip_fraction","branch_fraction","tip_density"
"G12_014_calculations.json",2355,52.0823410541213,0.0221156437597118,0.0174736216337655,0.013816014116675,0.00581683599562516,0.164941142486384,2640,1936,661,0.733333333333333,0.250378787878788,37.171908190306
"G12_015_calculations.json",2394,51.8218187262838,0.0216465408213383,0.0173269373994512,0.0124858942874223,0.00508236263956044,0.0954119708626799,2650,1922,691,0.725283018867925,0.260754716981132,37.0886249699525
"G12_016_calculations.json",2332,51.2720995475266,0.0219863205606889,0.0173574886832526,0.0129031321765513,0.00514754232619799,0.121411477307772,2621,1929,658,0.735978634109119,0.25104921785578,37.6228010364958
"G12_017_calculations.json",2360,52.6795701665574,0.0223218517654905,0.0176089225460327,0.0136073526573353,0.00524103386747312,0.126756860225594,2728,2041,641,0.74816715542522,0.234970674486804,38.7436722347384
"G12_018_calculations.json",2435,53.4591660984172,0.0219544829972966,0.0173731761632695,0.0131246482165082,0.00524177870574479,0.122209896397691,2675,1935,697,0.723364485981308,0.260560747663551,36.1958508001734
"G12_019_calculations.json",2220,49.9361664499155,0.0224937686711331,0.0178025259780107,0.0143748519339142,0.00517449756015015,0.152897776485316,2559,1922,597,0.751074638530676,0.233294255568581,38.4891379663216
"G12_020_calculations.json",2348,51.1029800465962,0.0217644719108161,0.0177971151125979,0.0125726067946082,0.00542900451279974,0.125138963702698,2549,1836,676,0.720282463711259,0.265202040015692,35.9274546871027
"H6_005_calculations.json",3,0.171893195767308,0.057297731922436,0.0531302102964711,0.0261495515097605,0.0334822096027823,0.0852807758680547,6,6,0,1,0,34.9053956046184
"H6_006_calculations.json",10,0.305999125135871,0.0305999125135871,0.025239134403555,0.0196545431362468,0.0122642965842102,0.0702702911648787,17,15,1,0.88235294117647,0.0588235294117647,49.0197479922194
"H6_007_calculations.json",17,0.409312429814303,0.0240772017537825,0.0166843311164588,0.014723929260976,0.0104375829577542,0.0596011573646302,22,17,5,0.772727272727273,0.227272727272727,41.5330656039753
"H6_008_calculations.json",22,0.684435109346774,0.0311106867884898,0.024692233184009,0.0244178925115779,0.011422240498256,0.0997241132368647,22,13,6,0.590909090909091,0.272727272727273,18.9937655483618
"H6_009_calculations.json",55,1.9979804764387,0.0363269177534309,0.020896208318435,0.0325704164045469,0.0102637656345028,0.138429355343658,71,56,15,0.788732394366197,0.211267605633803,28.0283019080433
"H6_010_calculations.json",121,4.28921038644175,0.035448019722659,0.0220575686908603,0.0308318303743717,0.0100170550562528,0.14349640657487,163,127,33,0.779141104294479,0.202453987730061,29.6091794427825
"H6_011_calculations.json",202,6.4896015190598,0.0321267401933654,0.0202745964610676,0.0301822412857178,0.00558111610701659,0.190450844667434,256,197,58,0.76953125,0.2265625,30.3562552217445
"H6_012_calculations.json",403,12.5136007790873,0.0310511185585293,0.0212781572799239,0.0270246845093633,0.00897821725065723,0.285685172691075,467,332,126,0.710920770877944,0.269807280513919,26.5311324742625
"H6_013_calculations.json",558,16.3598967789285,0.0293188114317715,0.0211280775265752,0.0240352066617121,0.0057786732906437,0.21387562950685,604,412,180,0.682119205298013,0.298013245033113,25.1835329750158
"H6_014_calculations.json",694,19.8523671355006,0.0286057163335744,0.0217816385799703,0.0228091895277048,0.00771806147941305,0.266995087542218,766,550,209,0.718015665796345,0.272845953002611,27.7045047699361
"H6_015_calculations.json",729,20.7292434004678,0.028435176132329,0.0201227289486072,0.0241840345868854,0.00531351277405077,0.257383913558557,821,597,218,0.727161997563946,0.265529841656516,28.7998933905386
"H6_016_calculations.json",750,21.1868407659885,0.028249121021318,0.0208023715849076,0.0225567373068365,0.0050373727279208,0.198370111570125,834,587,235,0.703836930455635,0.281774580335731,27.7058767979377
"H6_017_calculations.json",538,15.3586244864206,0.0285476291569156,0.0205182343712061,0.021251639709063,0.0100123198610512,0.143078569267929,625,445,173,0.712,0.2768,28.9739488320357
"H6_018_calculations.json",444,13.409746803012,0.0302021324392162,0.0233465538261126,0.0231094977759408,0.0100379376865968,0.181673956074478,536,392,134,0.73134328358209,0.25,29.2324684245307
"H6_019_calculations.json",303,8.88713585568717,0.0293304813719048,0.0216221969281569,0.0219466304823081,0.00817210236936899,0.145531032589101,392,305,82,0.778061224489796,0.209183673469388,34.3192683168921
"H6_020_calculations.json",267,7.7368521844158,0.0289769744734674,0.0216978467134414,0.021535788364103,0.00500914613482179,0.14947914508457,355,285,66,0.802816901408451,0.185915492957746,36.8366867049716
