"geometry","file","degree","betweenness","closeness","component"
c(0.130422, 0.351004),"G12_014_calculations.json",1,0,0.00255754475703325,4
c(0.207078, 0.637048),"G12_014_calculations.json",1,0,1,500
c(0.213855, 0.625),"G12_014_calculations.json",1,0,1,500
c(0.296436, 0.623243),"G12_014_calculations.json",1,0,1,501
c(0.261044, 0.631526),"G12_014_calculations.json",1,0,1,501
c(0.638052, 0.607681),"G12_014_calculations.json",1,0,1,502
c(0.615462, 0.609438),"G12_014_calculations.json",1,0,1,502
c(0.572892, 0.613722),"G12_014_calculations.json",1,0,1,503
c(0.558735, 0.614458),"G12_014_calculations.json",1,0,1,503
c(0.037149, 0.564759),"G12_014_calculations.json",1,0,0.0099009900990099,21
c(0.528614, 0.556727),"G12_014_calculations.json",1,0,0.00740740740740741,14
c(0.502811, 0.531727),"G12_014_calculations.json",1,0,0.00840336134453781,14
c(0.356928, 0.585341),"G12_014_calculations.json",1,0,1,504
c(0.36747, 0.580321),"G12_014_calculations.json",1,0,1,504
c(0.631191, 0.573293),"G12_014_calculations.json",1,0,1,505
c(0.641566, 0.565261),"G12_014_calculations.json",1,0,1,505
c(0.473059, 0.564369),"G12_014_calculations.json",1,0,0.00934579439252336,14
c(0.310241, 0.575301),"G12_014_calculations.json",1,0,1,506
c(0.338855, 0.571285),"G12_014_calculations.json",1,0,1,506
c(0.623996, 0.524347),"G12_014_calculations.json",1,0,1,507
c(0.592011, 0.516925),"G12_014_calculations.json",1,0,1,507
c(0.301272, 0.538119),"G12_014_calculations.json",1,0,0.0909090909090909,85
c(0.265562, 0.550703),"G12_014_calculations.json",1,0,0.0909090909090909,83
c(0.379518, 0.549699),"G12_014_calculations.json",1,0,1,508
c(0.365462, 0.513052),"G12_014_calculations.json",1,0,1,508
c(0.922189, 0.534639),"G12_014_calculations.json",1,0,1,509
c(0.933233, 0.547189),"G12_014_calculations.json",1,0,1,509
c(0.160831, 0.529367),"G12_014_calculations.json",2,0,NA,590
c(0.544679, 0.523092),"G12_014_calculations.json",1,0,1,510
c(0.554468, 0.529618),"G12_014_calculations.json",1,0,1,510
c(0.227577, 0.541109),"G12_014_calculations.json",1,0,0.0119047619047619,19
c(0.98745, 0.497323),"G12_014_calculations.json",1,0,0.2,133
c(0.995315, 0.490462),"G12_014_calculations.json",1,0,0.037037037037037,50
c(0.993558, 0.460425),"G12_014_calculations.json",1,0,0.04,50
c(0.99006, 0.432254),"G12_014_calculations.json",1,0,0.0434782608695652,50
c(0.578815, 0.540161),"G12_014_calculations.json",1,0,1,511
c(0.593173, 0.533133),"G12_014_calculations.json",1,0,1,511
c(0.594127, 0.498996),"G12_014_calculations.json",1,0,0.0232558139534884,27
c(0.540663, 0.51004),"G12_014_calculations.json",1,0,0.0909090909090909,84
c(0.31998, 0.525803),"G12_014_calculations.json",1,0,0.0909090909090909,85
c(0.408635, 0.53012),"G12_014_calculations.json",1,0,1,512
c(0.395582, 0.506024),"G12_014_calculations.json",1,0,1,512
c(0.922691, 0.502008),"G12_014_calculations.json",1,0,0.2,115
c(0.033216, 0.519244),"G12_014_calculations.json",1,0,1,513
c(0.005522, 0.485944),"G12_014_calculations.json",1,0,1,513
c(0.333032, 0.479719),"G12_014_calculations.json",1,0,0.0909090909090909,86
c(0.343273, 0.447691),"G12_014_calculations.json",1,0,1,514
c(0.357932, 0.378012),"G12_014_calculations.json",1,0,1,514
c(0.293223, 0.436647),"G12_014_calculations.json",1,0,0.0909090909090909,86
c(0.32367, 0.455196),"G12_014_calculations.json",1,0,1,515
c(0.317604, 0.486111),"G12_014_calculations.json",1,0,1,515
c(0.373745, 0.398845),"G12_014_calculations.json",1,0,0.0416666666666667,51
c(0.361948, 0.454568),"G12_014_calculations.json",2,0,NA,591
c(0.363956, 0.382195),"G12_014_calculations.json",1,0,1,516
c(0.382028, 0.396084),"G12_014_calculations.json",1,0,1,516
c(0.406501, 0.427585),"G12_014_calculations.json",1,0,0.012987012987013,22
c(0.49749, 0.50502),"G12_014_calculations.json",1,0,1,517
c(0.515562, 0.494603),"G12_014_calculations.json",1,0,1,517
c(0.428715, 0.504518),"G12_014_calculations.json",1,0,1,518
c(0.430221, 0.489709),"G12_014_calculations.json",1,0,1,518
c(0.432856, 0.484312),"G12_014_calculations.json",1,0,1,519
c(0.443273, 0.467369),"G12_014_calculations.json",1,0,1,519
c(0.276104, 0.517068),"G12_014_calculations.json",1,0,1,520
c(0.299866, 0.490295),"G12_014_calculations.json",1,0,1,520
c(0.673507, 0.470507),"G12_014_calculations.json",1,0,1,521
c(0.663655, 0.442771),"G12_014_calculations.json",1,0,1,521
c(0.012174, 0.462851),"G12_014_calculations.json",1,0,1,522
c(0.031627, 0.455823),"G12_014_calculations.json",1,0,1,522
c(0.588521, 0.452644),"G12_014_calculations.json",1,0,0.2,136
c(0.777793, 0.419405),"G12_014_calculations.json",1,0,1,523
c(0.804217, 0.408133),"G12_014_calculations.json",1,0,1,523
c(0.483936, 0.446787),"G12_014_calculations.json",1,0,0.0232558139534884,37
c(0.445281, 0.422942),"G12_014_calculations.json",2,0,NA,592
c(0.465863, 0.381526),"G12_014_calculations.json",1,0,0.0158730158730159,22
c(0.452309, 0.449799),"G12_014_calculations.json",1,0,0.0169491525423729,22
c(0.529547, 0.396299),"G12_014_calculations.json",1,0,0.03125,36
c(0.554091, 0.386295),"G12_014_calculations.json",1,0,0.2,160
c(0.556225, 0.361822),"G12_014_calculations.json",3,3,0.333333333333333,160
c(0.554719, 0.335843),"G12_014_calculations.json",1,0,0.2,160
c(0.871486, 0.431476),"G12_014_calculations.json",1,0,0.0666666666666667,69
c(0.94252, 0.436245),"G12_014_calculations.json",1,0,1,524
c(0.961429, 0.427376),"G12_014_calculations.json",1,0,1,524
c(0.49411, 0.40174),"G12_014_calculations.json",2,0,NA,593
c(0.334839, 0.399347),"G12_014_calculations.json",1,0,0.0909090909090909,86
c(0.429468, 0.420808),"G12_014_calculations.json",1,0,1,525
c(0.413655, 0.398092),"G12_014_calculations.json",1,0,1,525
c(0.884897, 0.39214),"G12_014_calculations.json",2,0,NA,594
c(0.210628, 0.411073),"G12_014_calculations.json",1,0,1,526
c(0.229705, 0.399025),"G12_014_calculations.json",1,0,1,526
c(0.151606, 0.36998),"G12_014_calculations.json",1,0,0.027027027027027,35
c(0.247418, 0.387837),"G12_014_calculations.json",1,0,1,527
c(0.24643, 0.400491),"G12_014_calculations.json",1,0,1,527
c(0.130522, 0.40261),"G12_014_calculations.json",1,0,0.00255754475703325,4
c(0.984689, 0.386044),"G12_014_calculations.json",1,0,1,528
c(0.980422, 0.396084),"G12_014_calculations.json",1,0,1,528
c(0.943273, 0.378012),"G12_014_calculations.json",1,0,1,529
c(0.981802, 0.364458),"G12_014_calculations.json",1,0,1,529
c(0.112324, 0.397214),"G12_014_calculations.json",1,0,0.00255754475703325,4
c(0.286898, 0.381191),"G12_014_calculations.json",1,0,1,530
c(0.316767, 0.393072),"G12_014_calculations.json",1,0,1,530
c(0.535141, 0.384036),"G12_014_calculations.json",1,0,0.0192307692307692,31
c(0.455321, 0.332329),"G12_014_calculations.json",1,0,0.0476190476190476,61
c(0.411145, 0.353916),"G12_014_calculations.json",1,0,0.2,138
c(0.377259, 0.360693),"G12_014_calculations.json",1,0,1,531
c(0.381275, 0.34262),"G12_014_calculations.json",1,0,1,531
c(0.400602, 0.35512),"G12_014_calculations.json",1,0,1,532
c(0.420683, 0.343373),"G12_014_calculations.json",1,0,1,532
c(0.414491, 0.322456),"G12_014_calculations.json",1,0,1,533
c(0.421017, 0.301205),"G12_014_calculations.json",1,0,1,533
c(0.346386, 0.361948),"G12_014_calculations.json",1,0,0.2,139
c(0.586345, 0.360944),"G12_014_calculations.json",1,0,0.2,160
c(0.327811, 0.361446),"G12_014_calculations.json",1,0,0.142857142857143,102
c(0.220131, 0.349147),"G12_014_calculations.json",1,0,1,534
c(0.20005, 0.319026),"G12_014_calculations.json",1,0,1,534
c(0.14073, 0.324465),"G12_014_calculations.json",1,0,0.027027027027027,38
c(0.168675, 0.345884),"G12_014_calculations.json",1,0,0.0222222222222222,35
c(0.758534, 0.345453),"G12_014_calculations.json",1,0,1,535
c(0.781627, 0.343876),"G12_014_calculations.json",1,0,1,535
c(0.172691, 0.274096),"G12_014_calculations.json",1,0,0.0303030303030303,47
c(0.162149, 0.245984),"G12_014_calculations.json",1,0,0.03125,47
c(0.920181, 0.343976),"G12_014_calculations.json",1,0,0.2,143
c(0.339859, 0.340612),"G12_014_calculations.json",1,0,1,536
c(0.334122, 0.319421),"G12_014_calculations.json",1,0,1,536
c(0.54744, 0.318712),"G12_014_calculations.json",2,0,NA,595
c(0.94595, 0.299699),"G12_014_calculations.json",1,0,0.125,103
c(0.935408, 0.265395),"G12_014_calculations.json",1,0,0.125,103
c(0.917169, 0.220047),"G12_014_calculations.json",1,0,1,537
c(0.929217, 0.223394),"G12_014_calculations.json",1,0,1,537
c(0.915914, 0.210592),"G12_014_calculations.json",1,0,1,538
c(0.926539, 0.213186),"G12_014_calculations.json",1,0,1,538
c(0.945783, 0.206493),"G12_014_calculations.json",1,0,1,539
c(0.994311, 0.196787),"G12_014_calculations.json",1,0,1,539
c(0.51004, 0.309237),"G12_014_calculations.json",1,0,0.0909090909090909,88
c(0.318524, 0.300954),"G12_014_calculations.json",1,0,0.024390243902439,39
c(0.291332, 0.263387),"G12_014_calculations.json",1,0,1,540
c(0.262299, 0.251506),"G12_014_calculations.json",1,0,1,540
c(0.667169, 0.307731),"G12_014_calculations.json",1,0,0.00694444444444444,12
c(0.559237, 0.249498),"G12_014_calculations.json",1,0,0.024390243902439,42
c(0.39759, 0.303715),"G12_014_calculations.json",1,0,1,541
c(0.438755, 0.278614),"G12_014_calculations.json",1,0,1,541
c(0.417545, 0.27121),"G12_014_calculations.json",1,0,1,542
c(0.422289, 0.264659),"G12_014_calculations.json",1,0,1,542
c(0.114458, 0.231426),"G12_014_calculations.json",1,0,0.0238095238095238,38
c(0.26004, 0.264726),"G12_014_calculations.json",1,0,0.0434782608695652,53
c(0.223896, 0.202309),"G12_014_calculations.json",1,0,0.0434782608695652,53
c(0.287149, 0.239458),"G12_014_calculations.json",1,0,0.00332225913621262,7
c(0.339357, 0.190763),"G12_014_calculations.json",1,0,0.00207900207900208,2
c(0.36245, 0.183735),"G12_014_calculations.json",1,0,0.00233100233100233,2
c(0.283886, 0.151606),"G12_014_calculations.json",1,0,0.00350877192982456,7
c(0.36747, 0.144076),"G12_014_calculations.json",1,0,0.00334448160535117,2
c(0.34739, 0.109007),"G12_014_calculations.json",2,0,NA,596
c(0.262048, 0.093876),"G12_014_calculations.json",1,0,0.00452488687782805,7
c(0.200469, 0.159639),"G12_014_calculations.json",1,0,0.00350877192982456,7
c(0.292169, 0.074297),"G12_014_calculations.json",1,0,0.00395256916996047,7
c(0.337851, 0.116968),"G12_014_calculations.json",1,0,0.00307692307692308,7
c(0.25113, 0.088604),"G12_014_calculations.json",1,0,0.0833333333333333,89
c(0.20005, 0.245984),"G12_014_calculations.json",1,0,0.00311526479750779,7
c(0.303715, 0.089357),"G12_014_calculations.json",1,0,0.00346020761245675,7
c(0.207455, 0.072666),"G12_014_calculations.json",1,0,0.0526315789473684,54
c(0.269578, 0.033635),"G12_014_calculations.json",1,0,0.0357142857142857,48
c(0.430723, 0.09488),"G12_014_calculations.json",1,0,0.2,144
c(0.4749, 0.167671),"G12_014_calculations.json",1,0,0.00241545893719807,2
c(0.458835, 0.184362),"G12_014_calculations.json",1,0,1,543
c(0.472139, 0.196285),"G12_014_calculations.json",1,0,1,543
c(0.489458, 0.123996),"G12_014_calculations.json",1,0,0.00280112044817927,2
c(0.466585, 0.227096),"G12_014_calculations.json",3,3,0.333333333333333,161
c(0.469378, 0.209337),"G12_014_calculations.json",1,0,0.2,161
c(0.400703, 0.080823),"G12_014_calculations.json",1,0,0.2,144
c(0.293072, 0.020783),"G12_014_calculations.json",1,0,0.027027027027027,48
c(0.43407, 0.041667),"G12_014_calculations.json",1,0,0.00240963855421687,2
c(0.441181, 0.044344),"G12_014_calculations.json",2,0,NA,597
c(0.307229, 0.017068),"G12_014_calculations.json",2,0,NA,598
c(0.463981, 0.046875),"G12_014_calculations.json",1,0,0.0227272727272727,32
c(0.5, 0.010757),"G12_014_calculations.json",1,0,0.0227272727272727,32
c(0.334588, 0.007154),"G12_014_calculations.json",1,0,1,544
c(0.366968, 0.013554),"G12_014_calculations.json",1,0,1,544
c(0.678213, 0.270582),"G12_014_calculations.json",1,0,0.2,147
c(0.639558, 0.263554),"G12_014_calculations.json",1,0,1,545
c(0.637048, 0.243474),"G12_014_calculations.json",1,0,1,545
c(0.461345, 0.25502),"G12_014_calculations.json",1,0,0.2,161
c(0.456325, 0.225904),"G12_014_calculations.json",1,0,0.2,161
c(0.541667, 0.252887),"G12_014_calculations.json",1,0,0.2,146
c(0.504446, 0.228127),"G12_014_calculations.json",2,0,NA,599
c(0.938755, 0.254016),"G12_014_calculations.json",1,0,1,546
c(0.990713, 0.219378),"G12_014_calculations.json",1,0,1,546
c(0.679133, 0.11998),"G12_014_calculations.json",1,0,1,547
c(0.690763, 0.13002),"G12_014_calculations.json",1,0,1,547
c(0.676037, 0.114625),"G12_014_calculations.json",1,0,1,548
c(0.661396, 0.072164),"G12_014_calculations.json",1,0,1,548
c(0.593876, 0.161647),"G12_014_calculations.json",1,0,0.00757575757575758,12
c(0.646837, 0.102661),"G12_014_calculations.json",1,0,1,549
c(0.640395, 0.097473),"G12_014_calculations.json",1,0,1,549
c(0.714295, 0.220319),"G12_014_calculations.json",1,0,0.2,147
c(0.433233, 0.232806),"G12_014_calculations.json",1,0,0.142857142857143,104
c(0.418173, 0.193775),"G12_014_calculations.json",1,0,0.142857142857143,104
c(0.841867, 0.228414),"G12_014_calculations.json",1,0,0.0416666666666667,62
c(0.632028, 0.212851),"G12_014_calculations.json",1,0,0.0142857142857143,24
c(0.368348, 0.217997),"G12_014_calculations.json",1,0,1,550
c(0.379016, 0.211345),"G12_014_calculations.json",1,0,1,550
c(0.787651, 0.196285),"G12_014_calculations.json",1,0,0.2,149
c(0.80261, 0.193574),"G12_014_calculations.json",1,0,0.0344827586206897,52
c(0.73494, 0.147088),"G12_014_calculations.json",1,0,0.2,149
c(0.049197, 0.211847),"G12_014_calculations.json",1,0,1,551
c(0.018574, 0.164659),"G12_014_calculations.json",1,0,1,551
c(0.717871, 0.211647),"G12_014_calculations.json",1,0,1,552
c(0.740462, 0.167169),"G12_014_calculations.json",1,0,1,552
c(0.997741, 0.176707),"G12_014_calculations.json",1,0,0.0344827586206897,55
c(0.921185, 0.14759),"G12_014_calculations.json",1,0,0.0344827586206897,55
c(0.904618, 0.17183),"G12_014_calculations.json",1,0,1,553
c(0.875669, 0.157965),"G12_014_calculations.json",1,0,1,553
c(0.054217, 0.188755),"G12_014_calculations.json",1,0,1,554
c(0.045181, 0.158778),"G12_014_calculations.json",1,0,1,554
c(0.203313, 0.189508),"G12_014_calculations.json",1,0,1,555
c(0.189759, 0.164157),"G12_014_calculations.json",1,0,1,555
c(0.798862, 0.17587),"G12_014_calculations.json",1,0,0.2,150
c(0.835216, 0.15512),"G12_014_calculations.json",1,0,0.2,152
c(0.47741, 0.133409),"G12_014_calculations.json",1,0,1,556
c(0.488253, 0.154016),"G12_014_calculations.json",1,0,1,556
c(0.496235, 0.054719),"G12_014_calculations.json",1,0,0.0151515151515152,24
c(0.576556, 0.093122),"G12_014_calculations.json",1,0,0.0125,24
c(0.971687, 0.148293),"G12_014_calculations.json",2,0,NA,600
c(0.046449, 0.083677),"G12_014_calculations.json",1,0,0.2,151
c(0.957329, 0.121486),"G12_014_calculations.json",1,0,0.2,153
c(0.174699, 0.118976),"G12_014_calculations.json",1,0,1,557
c(0.16993, 0.096637),"G12_014_calculations.json",1,0,1,557
c(0.960592, 0.093373),"G12_014_calculations.json",1,0,0.2,153
c(0.641977, 0.079819),"G12_014_calculations.json",1,0,0.2,155
c(0.616466, 0.035517),"G12_014_calculations.json",2,0,NA,601
c(0.678213, 0.088855),"G12_014_calculations.json",1,0,1,558
c(0.691767, 0.066516),"G12_014_calculations.json",1,0,1,558
c(0.586345, 0.092871),"G12_014_calculations.json",1,0,0.2,155
c(0.901104, 0.112952),"G12_014_calculations.json",1,0,0.0416666666666667,56
c(0.88002, 0.087098),"G12_014_calculations.json",1,0,0.142857142857143,105
c(0.887048, 0.077811),"G12_014_calculations.json",1,0,0.2,156
c(0.885542, 0.008534),"G12_014_calculations.json",1,0,0.2,156
c(0.134162, 0.105296),"G12_014_calculations.json",1,0,1,559
c(0.140921, 0.11202),"G12_014_calculations.json",1,0,1,559
c(0.791667, 0.095549),"G12_014_calculations.json",1,0,1,560
c(0.796687, 0.064006),"G12_014_calculations.json",1,0,1,560
c(0.823795, 0.069779),"G12_014_calculations.json",1,0,0.2,158
c(0.180305, 0.074716),"G12_014_calculations.json",2,0,NA,602
c(0.153614, 0.089859),"G12_014_calculations.json",1,0,0.333333333333333,164
c(0.529367, 0.041165),"G12_014_calculations.json",1,0,1,561
c(0.579532, 0.051492),"G12_014_calculations.json",1,0,1,561
c(0.528012, 0.013454),"G12_014_calculations.json",1,0,0.0227272727272727,32
c(0.556225, 0.049699),"G12_014_calculations.json",1,0,0.2,159
c(0.585843, 0.051707),"G12_014_calculations.json",1,0,0.2,159
c(0.592771, 0.027309),"G12_014_calculations.json",1,0,1,562
c(0.571285, 0.014558),"G12_014_calculations.json",1,0,1,562
c(0.565261, 0.00753),"G12_014_calculations.json",1,0,1,563
c(0.543675, 0.004769),"G12_014_calculations.json",1,0,1,563
c(0.418173, 0.071285),"G12_014_calculations.json",1,0,1,564
c(0.412818, 0.047942),"G12_014_calculations.json",1,0,1,564
c(0.131275, 0.052962),"G12_014_calculations.json",1,0,1,565
c(0.11747, 0.031124),"G12_014_calculations.json",1,0,1,565
c(0.228539, 0.00364),"G12_014_calculations.json",1,0,0.0909090909090909,92
c(0.173231, 0.017763),"G12_014_calculations.json",2,0,NA,603
c(0.593373, 0.022088),"G12_014_calculations.json",1,0,1,566
c(0.589859, 0.002008),"G12_014_calculations.json",1,0,1,566
c(0.119478, 1),"G12_015_calculations.json",1,0,1,164
c(0.112952, 0.983434),"G12_015_calculations.json",1,0,1,164
c(0.496235, 0.991466),"G12_015_calculations.json",1,0,0.012987012987013,18
c(0.472257, 0.987837),"G12_015_calculations.json",5,62,0.0166666666666667,18
c(0.492303, 0.972808),"G12_015_calculations.json",3,77,0.0196078431372549,18
c(0.481928, 0.973896),"G12_015_calculations.json",1,0,0.0147058823529412,18
c(0.508929, 0.959768),"G12_015_calculations.json",4,87,0.0217391304347826,18
c(0.504059, 0.944191),"G12_015_calculations.json",6,96,0.0222222222222222,18
c(0.525674, 0.947098),"G12_015_calculations.json",6,81,0.02,18
c(0.529819, 0.958534),"G12_015_calculations.json",1,0,0.0149253731343284,18
c(0.52008, 0.936747),"G12_015_calculations.json",1,0,0.0161290322580645,18
c(0.546888, 0.953112),"G12_015_calculations.json",3,7.5,0.0161290322580645,18
c(0.543926, 0.933233),"G12_015_calculations.json",1,0,0.333333333333333,162
c(0.558034, 0.919795),"G12_015_calculations.json",4,1,0.5,162
c(0.56307, 0.948658),"G12_015_calculations.json",5,17,0.0131578947368421,18
c(0.554635, 0.94093),"G12_015_calculations.json",5,22.5,0.0161290322580645,18
c(0.570783, 0.955823),"G12_015_calculations.json",1,0,0.010752688172043,18
c(0.573293, 0.928715),"G12_015_calculations.json",1,0,0.333333333333333,162
c(0.532965, 0.924699),"G12_015_calculations.json",1,0,0.000850340136054422,1
c(0.520394, 0.92633),"G12_015_calculations.json",3,4014,0.000952380952380952,1
c(0.51004, 0.920683),"G12_015_calculations.json",3,3922,0.000934579439252336,1
c(0.512299, 0.930723),"G12_015_calculations.json",1,0,0.0161290322580645,18
c(0.498483, 0.912918),"G12_015_calculations.json",4,3900,0.000915750915750916,1
c(0.487239, 0.896862),"G12_015_calculations.json",8,4023,0.000896057347670251,1
c(0.496235, 0.906878),"G12_015_calculations.json",1,0,0.000805152979066023,1
c(0.477209, 0.897189),"G12_015_calculations.json",1,0,0.000805152979066023,1
c(0.472892, 0.890311),"G12_015_calculations.json",3,3436.67857142857,0.000868055555555556,1
c(0.471953, 0.874991),"G12_015_calculations.json",8,400.57142857143,0.000839630562552477,1
c(0.429942, 0.889899),"G12_015_calculations.json",9,3868.67857142857,0.000838222967309304,1
c(0.491466, 0.875502),"G12_015_calculations.json",1,0,0.000805152979066023,1
c(0.459337, 0.883032),"G12_015_calculations.json",1,0,0.000759301442672741,1
c(0.460743, 0.875602),"G12_015_calculations.json",4,132.321428571429,0.000802568218298555,1
c(0.458835, 0.900602),"G12_015_calculations.json",1,0,0.000758150113722517,1
c(0.452446, 0.917465),"G12_015_calculations.json",3,251,0.000760456273764259,1
c(0.43234, 0.869645),"G12_015_calculations.json",3,102.75,0.000777000777000777,1
c(0.463353, 0.857179),"G12_015_calculations.json",1,0,0.000759301442672741,1
c(0.461847, 0.926205),"G12_015_calculations.json",1,0,0.000693962526023595,1
c(0.45507, 0.931978),"G12_015_calculations.json",1,0,0.000693962526023595,1
c(0.419384, 0.864527),"G12_015_calculations.json",6,2675,0.000790513833992095,1
c(0.406928, 0.860241),"G12_015_calculations.json",4,2392,0.000743494423791822,1
c(0.398989, 0.848071),"G12_015_calculations.json",5,2310,0.000700770847932726,1
c(0.43248, 0.906411),"G12_015_calculations.json",3,731,0.000765110941086458,1
c(0.417169, 0.912952),"G12_015_calculations.json",1,0,0.000697836706210747,1
c(0.396658, 0.835843),"G12_015_calculations.json",4,2226,0.000661813368630046,1
c(0.40579, 0.899431),"G12_015_calculations.json",1,0,0.000758150113722517,1
c(0.399598, 0.893825),"G12_015_calculations.json",1,0,0.000758150113722517,1
c(0.384739, 0.838855),"G12_015_calculations.json",3,2140,0.000626174076393237,1
c(0.356175, 0.840612),"G12_015_calculations.json",3,1482,0.000591366055588409,1
c(0.446076, 0.949339),"G12_015_calculations.json",5,498,0.000701754385964912,1
c(0.455656, 0.965361),"G12_015_calculations.json",1,0,0.000644745325596389,1
c(0.344648, 0.835052),"G12_015_calculations.json",5,1401,0.000557724484104852,1
c(0.368928, 0.834457),"G12_015_calculations.json",7,620,0.000588581518540318,1
c(0.456827, 0.970382),"G12_015_calculations.json",1,0,0.012987012987013,18
c(0.374665, 0.845214),"G12_015_calculations.json",1,0,0.000547945205479452,1
c(0.373494, 0.822791),"G12_015_calculations.json",1,0,0.000547945205479452,1
c(0.378514, 0.839859),"G12_015_calculations.json",1,0,0.000547945205479452,1
c(0.379518, 0.826305),"G12_015_calculations.json",1,0,0.000547945205479452,1
c(0.093273, 0.996586),"G12_015_calculations.json",1,0,0.0909090909090909,83
c(0.097461, 0.986374),"G12_015_calculations.json",3,7,0.142857142857143,83
c(0.094525, 0.970736),"G12_015_calculations.json",3,7,0.142857142857143,83
c(0.387048, 0.998996),"G12_015_calculations.json",1,0,0.333333333333333,163
c(0.39378, 0.988408),"G12_015_calculations.json",4,1,0.5,163
c(0.656627, 0.983559),"G12_015_calculations.json",1,0,0.000641025641025641,1
c(0.64718, 0.97992),"G12_015_calculations.json",3,126,0.000697350069735007,1
c(0.645116, 0.959086),"G12_015_calculations.json",4,1064,0.000760456273764259,1
c(0.630064, 0.932982),"G12_015_calculations.json",7,1886.76666666667,0.000828500414250207,1
c(0.634861, 0.970991),"G12_015_calculations.json",5,497,0.000699790062981106,1
c(0.629393, 0.952184),"G12_015_calculations.json",3,126,0.000697350069735007,1
c(0.627677, 0.942102),"G12_015_calculations.json",1,0,0.000641025641025641,1
c(0.633534, 0.996988),"G12_015_calculations.json",1,0,0.000643086816720257,1
c(0.628179, 0.917169),"G12_015_calculations.json",1,0,0.000750187546886722,1
c(0.649849, 0.926832),"G12_015_calculations.json",4,375,0.000753579502637528,1
c(0.652376, 0.939793),"G12_015_calculations.json",1,0,0.000688231245698555,1
c(0.660141, 0.925452),"G12_015_calculations.json",1,0,0.000688231245698555,1
c(0.750886, 0.993651),"G12_015_calculations.json",5,18,0.0769230769230769,49
c(0.767319, 0.994478),"G12_015_calculations.json",3,0,0.0625,49
c(0.774918, 0.987769),"G12_015_calculations.json",4,15,0.0769230769230769,49
c(0.741215, 0.980422),"G12_015_calculations.json",1,0,0.05,49
c(0.78581, 0.96988),"G12_015_calculations.json",3,13,0.0625,49
c(0.794177, 0.962349),"G12_015_calculations.json",1,0,0.0434782608695652,49
c(0.775602, 0.967997),"G12_015_calculations.json",1,0,0.0434782608695652,49
c(0.790985, 0.993546),"G12_015_calculations.json",4,16,0.0169491525423729,19
c(0.798582, 0.978998),"G12_015_calculations.json",8,44,0.0222222222222222,19
c(0.811245, 0.986278),"G12_015_calculations.json",1,0,0.0163934426229508,19
c(0.786647, 0.983434),"G12_015_calculations.json",1,0,0.0133333333333333,19
c(0.813344, 0.962943),"G12_015_calculations.json",3,42,0.0222222222222222,19
c(0.799322, 0.953773),"G12_015_calculations.json",3,72,0.0256410256410256,19
c(0.830549, 0.959771),"G12_015_calculations.json",3,31,0.0175438596491228,19
c(0.818775, 0.95758),"G12_015_calculations.json",1,0,0.0136986301369863,19
c(0.837349, 0.950301),"G12_015_calculations.json",1,0,0.0136986301369863,19
c(0.605326, 0.993641),"G12_015_calculations.json",3,251,0.000644745325596389,1
c(0.603414, 0.97992),"G12_015_calculations.json",1,0,0.000596302921884317,1
c(0.343499, 0.964274),"G12_015_calculations.json",3,5,0.1,72
c(0.325392, 0.98211),"G12_015_calculations.json",6,11,0.125,72
c(0.316342, 0.975324),"G12_015_calculations.json",4,5,0.0909090909090909,72
c(0.307229, 0.981928),"G12_015_calculations.json",1,0,0.0625,72
c(0.325229, 0.994765),"G12_015_calculations.json",1,0,0.0769230769230769,72
c(0.309362, 0.971135),"G12_015_calculations.json",1,0,1,165
c(0.30338, 0.963102),"G12_015_calculations.json",1,0,1,165
c(0.353255, 0.990594),"G12_015_calculations.json",4,0,0.0909090909090909,72
c(0.291416, 0.954568),"G12_015_calculations.json",1,0,1,166
c(0.285291, 0.968976),"G12_015_calculations.json",1,0,1,166
c(0.308233, 0.953983),"G12_015_calculations.json",1,0,1,167
c(0.319779, 0.956827),"G12_015_calculations.json",1,0,1,167
c(0.268933, 0.95525),"G12_015_calculations.json",4,3,0.166666666666667,96
c(0.254609, 0.947563),"G12_015_calculations.json",3,5,0.2,96
c(0.263454, 0.941667),"G12_015_calculations.json",1,0,0.125,96
c(0.738956, 0.995482),"G12_015_calculations.json",1,0,0.05,49
c(0.298193, 0.99749),"G12_015_calculations.json",1,0,1,168
c(0.310241, 0.98996),"G12_015_calculations.json",1,0,1,168
c(0.045984, 0.991365),"G12_015_calculations.json",1,0,1,169
c(0.056727, 0.995984),"G12_015_calculations.json",1,0,1,169
c(0.02259, 0.991466),"G12_015_calculations.json",1,0,1,170
c(0.018273, 0.980422),"G12_015_calculations.json",1,0,1,170
c(0.068552, 0.982988),"G12_015_calculations.json",1,0,1,171
c(0.082078, 0.978163),"G12_015_calculations.json",1,0,1,171
c(0.085843, 0.975904),"G12_015_calculations.json",1,0,0.0909090909090909,83
c(0.161647, 0.986362),"G12_015_calculations.json",1,0,1,172
c(0.164659, 0.976029),"G12_015_calculations.json",1,0,1,172
c(0.154116, 0.97239),"G12_015_calculations.json",1,0,1,173
c(0.148594, 0.981426),"G12_015_calculations.json",1,0,1,173
c(0.046386, 0.974096),"G12_015_calculations.json",1,0,0.111111111111111,84
c(0.061463, 0.964742),"G12_015_calculations.json",5,10,0.2,84
c(0.046185, 0.953481),"G12_015_calculations.json",1,0,0.111111111111111,84
c(0.060671, 0.942413),"G12_015_calculations.json",1,0,0.111111111111111,84
