originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_019.tif,19,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_019_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_019_network.tif
