originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_008.tif,8,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_008_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_008_network.tif
