name,value,lineIndex,clusterIndex
fractalDimension,1.000977241875502,,
linesInImage,63,,
clustersInImage,18,,
linesInCluster,1,,0
linesInCluster,5,,1
linesInCluster,10,,2
linesInCluster,4,,3
linesInCluster,4,,4
linesInCluster,1,,5
linesInCluster,3,,6
linesInCluster,5,,7
linesInCluster,5,,8
linesInCluster,6,,9
linesInCluster,4,,10
linesInCluster,1,,11
linesInCluster,2,,12
linesInCluster,2,,13
linesInCluster,1,,14
linesInCluster,5,,15
linesInCluster,3,,16
linesInCluster,1,,17
averageLineLength,0.12563030564204622,,0
averageLineLength,0.024961528953177985,,1
averageLineLength,0.020080421739915442,,2
averageLineLength,0.03042757766838775,,3
averageLineLength,0.04731934261261711,,4
averageLineLength,0.1774180099497424,,5
averageLineLength,0.05117975555818014,,6
averageLineLength,0.03350015048557292,,7
averageLineLength,0.0220079133121815,,8
averageLineLength,0.035883061805699355,,9
averageLineLength,0.024103469375305366,,10
averageLineLength,0.05186545925415903,,11
averageLineLength,0.06810114261894999,,12
averageLineLength,0.038190102797441866,,13
averageLineLength,0.018811844254521363,,14
averageLineLength,0.02356596305159886,,15
averageLineLength,0.029979337336481324,,16
averageLineLength,0.08303156241079933,,17
sinuosity,1.3356797894988746,0,
sinuosity,1.0,1,
sinuosity,1.081606221090063,2,
sinuosity,1.0,3,
sinuosity,1.4852461299362385,4,
sinuosity,1.0894770761095904,5,
sinuosity,1.0,6,
sinuosity,1.0324459389849867,7,
sinuosity,1.0,8,
sinuosity,1.1434348529138352,9,
sinuosity,1.235378066628655,10,
sinuosity,1.0,11,
sinuosity,1.0909093679583681,12,
sinuosity,1.0300092751978602,13,
sinuosity,1.1930873433919886,14,
sinuosity,1.0996348309843298,15,
sinuosity,1.1210606892178208,16,
sinuosity,1.0895586847077021,17,
sinuosity,1.028892590722885,18,
sinuosity,1.0344933158911123,19,
sinuosity,1.177640064788708,20,
sinuosity,1.0763888785465496,21,
sinuosity,1.0242269641713522,22,
sinuosity,1.055833919385818,23,
sinuosity,1.6872078008141942,24,
sinuosity,1.116146484823179,25,
sinuosity,1.1877264394906115,26,
sinuosity,1.0886077332093858,27,
sinuosity,1.0,28,
sinuosity,1.1809170981972055,29,
sinuosity,1.3607229258802607,30,
sinuosity,1.054250010203445,31,
sinuosity,1.282993131357283,32,
sinuosity,1.0397974175660216,33,
sinuosity,1.0,34,
sinuosity,1.044745267496691,35,
sinuosity,1.0624211537723551,36,
sinuosity,1.445084503354926,37,
sinuosity,1.0804929266938994,38,
sinuosity,1.0079288746520156,39,
