originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_014.tif,14,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_014_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_014_network.tif
