originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_017.tif,17,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_017_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_017_network.tif
