originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_011.tif,11,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_011_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_011_network.tif
