name,value,lineIndex,clusterIndex
fractalDimension,1.0863022174942214,,
linesInImage,123,,
clustersInImage,35,,
linesInCluster,3,,0
linesInCluster,4,,1
linesInCluster,4,,2
linesInCluster,1,,3
linesInCluster,1,,4
linesInCluster,2,,5
linesInCluster,1,,6
linesInCluster,1,,7
linesInCluster,4,,8
linesInCluster,1,,9
linesInCluster,1,,10
linesInCluster,4,,11
linesInCluster,1,,12
linesInCluster,2,,13
linesInCluster,4,,14
linesInCluster,1,,15
linesInCluster,10,,16
linesInCluster,4,,17
linesInCluster,4,,18
linesInCluster,6,,19
linesInCluster,5,,20
linesInCluster,1,,21
linesInCluster,12,,22
linesInCluster,9,,23
linesInCluster,3,,24
linesInCluster,2,,25
linesInCluster,1,,26
linesInCluster,7,,27
linesInCluster,2,,28
linesInCluster,12,,29
linesInCluster,1,,30
linesInCluster,1,,31
linesInCluster,3,,32
linesInCluster,3,,33
linesInCluster,2,,34
averageLineLength,0.019440208072325393,,0
averageLineLength,0.019212913925161106,,1
averageLineLength,0.024249934842881127,,2
averageLineLength,0.023225031328482745,,3
averageLineLength,0.10161860310016115,,4
averageLineLength,0.05827410568729685,,5
averageLineLength,0.034191288768238744,,6
averageLineLength,0.010050943965552072,,7
averageLineLength,0.0154476366368064,,8
averageLineLength,0.023668100444879315,,9
averageLineLength,0.017561665233323177,,10
averageLineLength,0.012358807025546275,,11
averageLineLength,0.09274120014416844,,12
averageLineLength,0.03197449935175643,,13
averageLineLength,0.0175009906600315,,14
averageLineLength,0.10390531191831211,,15
averageLineLength,0.026942068615699255,,16
averageLineLength,0.025293561541749655,,17
averageLineLength,0.02569511187486059,,18
averageLineLength,0.01810984656725154,,19
averageLineLength,0.015859777120928745,,20
averageLineLength,0.010300343638897156,,21
averageLineLength,0.020671777872671698,,22
averageLineLength,0.018020009120282565,,23
averageLineLength,0.02172427739000181,,24
averageLineLength,0.01504222219635843,,25
averageLineLength,0.09238287379632269,,26
averageLineLength,0.015235029608784523,,27
averageLineLength,0.02877849841707192,,28
averageLineLength,0.023991916185406695,,29
averageLineLength,0.01573190926716951,,30
averageLineLength,0.018152003891074138,,31
averageLineLength,0.014113906975313735,,32
averageLineLength,0.014728816484768576,,33
averageLineLength,0.03672366145659075,,34
sinuosity,1.0,0,
sinuosity,1.0625401202065143,1,
