originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_018.tif,18,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_018_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_018_network.tif
