pointIndex,x,y
0,0.5697791164658634,0.9984939759036144
1,0.5672690763052208,0.9882864792503346
2,0.5750502008032129,0.9668674698795181
3,0.5803212851405622,0.9653614457831325
4,0.5788152610441767,0.9583333333333334
5,0.563504016064257,0.9661144578313253
6,0.5763052208835341,0.9503012048192772
7,0.5707831325301205,0.9442771084337349
8,0.5622489959839357,0.9568273092369478
9,0.563504016064257,0.9427710843373494
10,0.5567269076305221,0.9598393574297188
11,0.5486947791164659,0.9593373493975904
12,0.5366465863453815,0.9422690763052208
13,0.6450803212851406,0.9979919678714859
14,0.6485943775100401,0.9934738955823293
15,0.6531124497991968,0.9781626506024096
16,0.6581325301204819,0.9759036144578314
17,0.6440763052208835,0.9718875502008032
18,0.642570281124498,0.9668674698795181
19,0.6589692101740294,0.9618473895582329
20,0.6626506024096386,0.9583333333333334
21,0.6675033467202142,0.9563253012048193
22,0.6596385542168675,0.9492971887550201
23,0.6757028112449799,0.947289156626506
24,0.6782128514056225,0.9412650602409639
25,0.6867469879518072,0.9347389558232931
26,0.6895080321285141,0.9259538152610441
27,0.6837349397590361,0.9226907630522089
28,0.6977911646586346,0.9246987951807228
29,0.8376004016064257,0.9826807228915663
30,0.838855421686747,0.9745230923694779
31,0.8438755020080321,0.9748995983935743
32,0.8409889558232931,0.9671184738955824
33,0.8468875502008032,0.982429718875502
34,0.8400267737617136,0.9615127175368139
35,0.8391064257028112,0.956074297188755
36,0.8468875502008032,0.963186077643909
37,0.8348393574297188,0.9558232931726908
38,0.8406961178045517,0.9503012048192772
39,0.8421184738955824,0.9440261044176707
40,0.8293172690763052,0.9422690763052208
41,0.8378514056224899,0.9442771084337349
42,0.8438755020080321,0.9337349397590361
43,0.8373493975903614,0.9252008032128514
44,0.8765060240963856,0.947289156626506
45,0.8651606425702811,0.9366465863453814
46,0.8659638554216867,0.9307228915662651
47,0.8585592369477912,0.9283383534136547
48,0.8493975903614458,0.9246987951807228
49,0.8428714859437751,0.9166666666666666
50,0.8266398929049532,0.911144578313253
51,0.8236278447121821,0.9164993306559571
52,0.8182730923694779,0.9036144578313253
53,0.8303212851405622,0.9221887550200804
54,0.8109103078982597,0.9014390896921017
55,0.8082329317269076,0.9051204819277109
56,0.8077309236947792,0.8930722891566265
57,0.8107429718875502,0.8800200803212852
58,0.8097389558232931,0.8714859437751004
59,0.8057228915662651,0.8609437751004017
60,0.8005354752342705,0.8582663989290497
61,0.8057228915662651,0.8534136546184738
62,0.7976907630522089,0.8514056224899599
63,0.7986947791164659,0.8634538152610441
64,0.802710843373494,0.8659638554216867
65,0.786144578313253,0.8543172690763052
66,0.2213855421686747,0.9397590361445783
67,0.22289156626506024,0.9292168674698795
68,0.22740963855421686,0.9236947791164658
69,0.23142570281124497,0.9151606425702812
70,0.2389558232931727,0.9136546184738956
71,0.24623493975903615,0.9088855421686747
72,0.24899598393574296,0.9026104417670683
73,0.2595381526104418,0.8930722891566265
74,0.26957831325301207,0.8890562248995983
75,0.28012048192771083,0.8905622489959839
76,0.28664658634538154,0.8860441767068273
77,0.29267068273092367,0.8845381526104418
78,0.30785642570281124,0.8697289156626505
79,0.3038821954484605,0.8592704149933065
80,0.3160140562248996,0.8616967871485944
81,0.3182730923694779,0.8544176706827309
82,0.29216867469879515,0.8551706827309237
83,0.3049698795180723,0.8451305220883534
84,0.3205321285140562,0.8446285140562249
85,0.2996987951807229,0.8443775100401607
86,0.3079819277108434,0.839859437751004
87,0.31350401606425704,0.8411144578313253
88,0.33032128514056225,0.8363453815261044
89,0.3007028112449799,0.8237951807228916
90,0.3092369477911647,0.8207831325301205
91,0.29467871485943775,0.8162650602409638
92,0.34789156626506024,0.8127510040160643
93,0.35592369477911645,0.8072289156626506
94,0.3605421686746988,0.7997991967871486
95,0.3679718875502008,0.8007028112449799
96,0.3767570281124498,0.7936746987951807
97,0.4392570281124498,0.8810240963855421
98,0.4450301204819277,0.8800200803212852
99,0.4327309236947791,0.8755020080321285
100,0.42771084337349397,0.875
101,0.44728915662650603,0.8734939759036144
102,0.4457831325301205,0.8684738955823293
103,0.4166666666666667,0.8579317269076305
104,0.40763052208835343,0.8524096385542168
105,0.4071285140562249,0.8438755020080322
106,0.4026104417670683,0.8373493975903614
107,0.7806224899598394,0.7228915662650602
108,0.7806224899598394,0.7183734939759037
109,0.7856425702811245,0.713855421686747
110,0.7876506024096386,0.7088353413654618
111,0.7879016064257028,0.7015562248995985
112,0.7911646586345381,0.695281124497992
113,0.7966867469879518,0.6897590361445782
114,0.7734939759036145,0.6983935742971887
115,0.8052208835341366,0.6847389558232932
116,0.8104919678714859,0.6789658634538153
117,0.8185240963855421,0.679718875502008
118,0.8157630522088354,0.6711847389558233
119,0.8232931726907631,0.6762048192771084
120,0.8278112449799196,0.6591365461847389
121,0.8308232931726908,0.6832329317269077
122,0.8237951807228917,0.6519410977242303
123,0.8348393574297188,0.6616465863453815
124,0.8434738955823293,0.6624497991967871
125,0.8112449799196787,0.6556224899598393
126,0.8418674698795181,0.6731927710843374
127,0.8408634538152611,0.6506024096385542
128,0.8065595716198125,0.6634872824631861
129,0.8438755020080321,0.677710843373494
130,0.8052208835341366,0.6691767068273092
131,0.7976907630522089,0.6637550200803213
132,0.7946787148594378,0.6581325301204819
133,0.7954317269076305,0.6736947791164658
134,0.9109772423025436,0.7053212851405622
135,0.9171686746987951,0.7043172690763052
136,0.9211847389558233,0.7003012048192772
137,0.8960843373493976,0.6981676706827309
138,0.9229417670682731,0.6930220883534136
139,0.8899765729585006,0.7012215528781794
140,0.8907295850066935,0.6931057563587683
141,0.9041164658634538,0.6897590361445782
142,0.8890562248995983,0.6832329317269077
143,0.9098895582329317,0.6784638554216867
