originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_014.tif,14,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_014_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_014_network.tif
