originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_003.tif,3,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_003_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_003_network.tif
