pointIndex,x,y
0,0.5775602409638554,0.9701305220883534
1,0.5823293172690763,0.9678714859437751
2,0.5662650602409638,0.9691265060240963
3,0.5820783132530121,0.9605923694779116
4,0.5742971887550201,0.9613453815261044
5,0.5778112449799196,0.9523092369477911
6,0.5692771084337349,0.9593373493975904
7,0.6792168674698795,0.947289156626506
8,0.6812248995983936,0.9427710843373494
9,0.6892570281124498,0.9367469879518072
10,0.6929384203480589,0.927710843373494
11,0.6847389558232931,0.9236947791164658
12,0.6997991967871486,0.9282128514056225
13,0.8338353413654619,0.9131526104417671
14,0.8125,0.902359437751004
15,0.8097389558232931,0.892570281124498
16,0.29392570281124497,0.8870481927710844
17,0.3017068273092369,0.8775100401606426
18,0.3099899598393574,0.8717369477911646
19,0.3044678714859438,0.8637048192771084
20,0.31676706827309237,0.8664658634538153
21,0.30672690763052207,0.8599397590361446
22,0.29668674698795183,0.857429718875502
23,0.29267068273092367,0.858433734939759
24,0.3247991967871486,0.8443775100401607
25,0.3318273092369478,0.838855421686747
26,0.3468875502008032,0.820281124497992
27,0.8933232931726908,0.705070281124498
28,0.8953815261044177,0.6984939759036145
29,0.8910642570281124,0.7013052208835342
30,0.891566265060241,0.6902610441767068
31,0.9071285140562249,0.6907630522088353
32,0.9149096385542168,0.6774598393574297
33,0.9216867469879518,0.6711847389558233
34,0.8227911646586346,0.6686746987951807
35,0.8280622489959839,0.6631526104417671
36,0.8271419009370816,0.6556224899598394
37,0.8379518072289157,0.6620983935742972
38,0.8488955823293173,0.6661646586345382
39,0.8142570281124498,0.6581325301204819
40,0.8940763052208835,0.5873493975903614
41,0.8896586345381525,0.5800200803212852
42,0.8946787148594378,0.5751004016064257
43,0.8795180722891566,0.5788152610441767
44,0.8812751004016064,0.5838353413654618
45,0.6772088353413654,0.49648594377510036
46,0.6696787148594378,0.49648594377510036
47,0.6651606425702812,0.49096385542168675
48,0.6588855421686747,0.4879518072289157
49,0.6571285140562249,0.4819277108433735
50,0.6501004016064257,0.47841365461847385
51,0.6493473895582329,0.4701305220883534
52,0.6388052208835342,0.46937751004016065
53,0.4743975903614458,0.45481927710843373
54,0.47339357429718876,0.4492971887550201
55,0.4611780455153949,0.4457831325301205
56,0.4563253012048193,0.44477911646586343
57,0.46410642570281124,0.43850401606425704
58,0.45180722891566266,0.4417670682730924
59,0.45331325301204817,0.4513052208835341
60,0.46887550200803213,0.43775100401606426
61,0.4608433734939759,0.43273092369477917
62,0.47339357429718876,0.4332329317269076
63,0.4518072289156626,0.43108146873207115
64,0.4764056224899598,0.42720883534136544
65,0.4568273092369478,0.4357429718875502
66,0.45005020080321284,0.42043172690763053
67,0.48493975903614456,0.42469879518072284
68,0.4442771084337349,0.4186746987951807
69,0.44879518072289154,0.41164658634538154
70,0.49272088353413657,0.41892570281124497
71,0.4402610441767068,0.4151606425702812
72,0.45005020080321284,0.402359437751004
73,0.9854417670682731,0.3468875502008032
74,0.9894578313253012,0.33785140562248994
75,0.9929718875502008,0.3343373493975904
76,0.9939759036144579,0.3260542168674699
77,0.998995983935743,0.32028112449799195
78,0.9846887550200804,0.3225401606425703
79,0.9924698795180723,0.31777108433734935
80,0.9842704149933065,0.31626506024096385
81,0.9959839357429718,0.31024096385542166
82,0.9789156626506024,0.3137550200803213
83,0.9789156626506024,0.30271084337349397
84,0.982429718875502,0.2956827309236948
85,0.702183734939759,0.34337349397590367
86,0.7038152610441767,0.33232931726907633
87,0.7173694779116466,0.34086345381526106
88,0.6997991967871486,0.32831325301204817
89,0.7008032128514057,0.3187751004016064
90,0.7309236947791165,0.3438755020080321
91,0.7038152610441767,0.31475903614457834
92,0.7088353413654619,0.31350401606425704
93,0.36997991967871485,0.2093373493975904
94,0.3679718875502008,0.20532128514056225
95,0.3687248995983936,0.19653614457831325
96,0.3674698795180723,0.19076305220883538
97,0.37198795180722893,0.18423694779116462
98,0.3693105756358768,0.1785475234270415
99,0.3782128514056225,0.16987951807228915
100,0.3845381526104418,0.17269076305220887
101,0.38604417670682734,0.16415662650602414
102,0.3870481927710843,0.15963855421686746
103,0.3910642570281124,0.15411646586345384
104,0.5065261044176707,0.19327309236947787
105,0.5040160642570282,0.18724899598393574
106,0.49748995983935745,0.18172690763052213
107,0.49397590361445787,0.16892570281124497
108,0.4864457831325301,0.16164658634538154
109,0.4894578313253012,0.15512048192771088
110,0.5105421686746988,0.14909638554216864
111,0.5240963855421686,0.14959839357429716
112,0.33835341365461846,0.10391566265060237
113,0.3370147255689424,0.06517737617135211
114,0.34086345381526106,0.06174698795180722
115,0.3313253012048193,0.06425702811244982
116,0.34437751004016065,0.071285140562249
117,0.3458835341365462,0.06074297188755018
118,0.3353413654618474,0.051706827309236925
119,0.34839357429718876,0.08082329317269077
120,0.338855421686747,0.04643574297188757
121,0.34387550200803213,0.050200803212851364
122,0.3333333333333333,0.04116465863453811
123,0.33232931726907633,0.029116465863453844
124,0.3293172690763052,0.025602409638554202
125,0.32354417670682734,0.025853413654618462
126,0.3217871485943775,0.01907630522088355
127,0.3177710843373494,0.026941097724230256
128,0.3112449799196787,0.027610441767068283
129,0.3072289156626506,0.0230923694779116
