originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_007.tif,7,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_007_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_007_network.tif
