name,value,lineIndex,clusterIndex
fractalDimension,1.0778509014922188,,
linesInImage,108,,
clustersInImage,34,,
linesInCluster,3,,0
linesInCluster,2,,1
linesInCluster,2,,2
linesInCluster,1,,3
linesInCluster,4,,4
linesInCluster,10,,5
linesInCluster,1,,6
linesInCluster,6,,7
linesInCluster,8,,8
linesInCluster,2,,9
linesInCluster,5,,10
linesInCluster,4,,11
linesInCluster,12,,12
linesInCluster,6,,13
linesInCluster,1,,14
linesInCluster,1,,15
linesInCluster,1,,16
linesInCluster,3,,17
linesInCluster,2,,18
linesInCluster,1,,19
linesInCluster,2,,20
linesInCluster,2,,21
linesInCluster,2,,22
linesInCluster,1,,23
linesInCluster,1,,24
linesInCluster,4,,25
linesInCluster,1,,26
linesInCluster,1,,27
linesInCluster,4,,28
linesInCluster,4,,29
linesInCluster,1,,30
linesInCluster,4,,31
linesInCluster,2,,32
linesInCluster,4,,33
averageLineLength,0.02390292218320787,,0
averageLineLength,0.02289255655522847,,1
averageLineLength,0.04474097130522128,,2
averageLineLength,0.020401482455882664,,3
averageLineLength,0.03589294598400453,,4
averageLineLength,0.0308850533811968,,5
averageLineLength,0.07371951562999224,,6
averageLineLength,0.02788105513775224,,7
averageLineLength,0.02361752072311944,,8
averageLineLength,0.02430762193800734,,9
averageLineLength,0.01633299547333376,,10
averageLineLength,0.04508113500012847,,11
averageLineLength,0.015787436552407084,,12
averageLineLength,0.015337827557113833,,13
averageLineLength,0.01817770024388052,,14
averageLineLength,0.05409342288520459,,15
averageLineLength,0.04377141977461183,,16
averageLineLength,0.020251615637938074,,17
averageLineLength,0.01749671518488165,,18
averageLineLength,0.014801739195152673,,19
averageLineLength,0.040508179721257066,,20
averageLineLength,0.05246956103193307,,21
averageLineLength,0.02123066557109327,,22
averageLineLength,0.04789488548497213,,23
averageLineLength,0.046862773280863815,,24
averageLineLength,0.029996303010070304,,25
averageLineLength,0.05194661477316982,,26
averageLineLength,0.010130395493751821,,27
averageLineLength,0.02261271270737613,,28
averageLineLength,0.019493017165820026,,29
averageLineLength,0.044356441960389494,,30
averageLineLength,0.02461971448321014,,31
averageLineLength,0.037071144778911276,,32
averageLineLength,0.015682784151026793,,33
sinuosity,1.0231486452471177,0,
sinuosity,1.3706306306943778,1,
sinuosity,1.0583447904076893,2,
sinuosity,1.049876755657397,3,
sinuosity,1.0,4,
