lineIndex,pointIndex0,pointIndex1,pointIndex2,pointIndex3,pointIndex4,pointIndex5,pointIndex6,pointIndex7,pointIndex8,pointIndex9,pointIndex10,pointIndex11
0,0,1,2
1,2,3,6
2,4,8,9,11,13
3,6,10,12,14
4,13,15
5,16,17,18
6,18,19,21,22,23,24,25,26
7,35,37,38,39
8,40,41
9,41,42,43,44,45,46,47
10,47,49,50,51,52,53,54,55
11,55,57
12,58,59,60,61,62,63,64,65,66,67,68,69
13,69,71,75
14,69,70
15,70,72,73
16,70,74
17,75,78,80,85,86,87
18,75,79,77
19,77,81
20,81,83,84
21,87,88,89
22,100,99,98,97,96,95,93,92,90,91,94
23,101,102,103,104,105,106,107
24,107,108,110
25,110,111,113,116,118,119,120
26,110,112
27,112,115
28,112,114
29,123,126,128,131
30,123,124
31,123,125,127
32,124,129,130,135
33,127,133
34,127,132,134
35,135,136,138,140
36,135,137,139
37,141,142,143
38,143,144,145,146,147,148
39,150,152
40,150,151,153
41,152,154,156
42,152,155,156
43,156,157,158
44,159,160,161,162,163,164,165,166
45,166,168,170,172
46,166,167,169
47,169,171,173,174,175,176,177,178,179,180
48,181,182,183
49,183,185,188
50,183,184,186
51,187,188
52,188,192,195
53,189,191,194
54,195,197
55,193,202,210
56,194,196,199
57,195,208
58,195,200,204
59,199,206,198
60,198,205,211
61,201,207,204
62,204,216,220
63,204,219
64,209,218,224,227,232,235,238
65,211,217,221,226,231
66,219,223,230,233
67,222,229,234,237,239
68,231,236
69,241,243,244
70,241,242
71,244,245
72,249,250,251
73,251,252,255
74,256,257,260
75,259,261,263,265
76,259,262,264,266,267,268,269,270
77,271,272,273,274,275,276,277,278,279,280,281
78,281,284,289,292
79,286,287,288
80,286,290,293,294
81,299,298,295,296,297
82,300,302,303,304,305
83,306,307,308,309,310,311,312
84,312,313
85,312,314,315,316
86,316,317,318
87,325,324,322,319,320,321,323
88,327,329
89,330,331,332
90,332,334
91,334,336,339
92,334,335,337,338,340,343
93,346,350,349
94,347,349
95,349,352,354,353
96,349,353
97,355,358,364,367
98,356,359,360,361
99,356,357,361
100,361,362,366,368,370
101,361,363,365,369
102,371,372,373,374,375,376
103,376,377,379,380,381
104,383,384,386,387
105,383,385
106,387,389
107,387,388,390
