originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_013.tif,13,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_013_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_013_network.tif
