lineIndex,pointIndex0,pointIndex1,pointIndex2,pointIndex3,pointIndex4,pointIndex5
0,1,3,4,5
1,5,6,8
2,5,7
3,9,12
4,11,15,21
5,13,14,16
6,16,18,19
7,17,20,22
8,24,25,27
9,27,28,29,30,31
10,31,32,33
11,34,35
12,35,36,38
13,38,39,43
14,38,40
15,41,44,45
16,48,49,50,51
17,51,52,53,54
18,54,55,57
19,56,60
20,58,59,61,62,63
21,66,64,65
22,65,68
23,67,69,71,72
24,68,73
25,75,76,77
26,79,80
27,80,81,82,83,84,85
28,85,86
29,85,87,89
30,86,88
31,92,94
