pointIndex,x,y
0,0.7725903614457831,1.0
1,0.7826021065393651,0.9822023944835947
2,0.7695783132530121,0.9932228915662651
3,0.7735943775100401,0.9874497991967871
4,0.7925033467202142,0.9924698795180723
5,0.8011211512717537,0.9912985274431058
6,0.7685742971887551,0.9808519793459551
7,0.7709170013386881,0.9614011601963409
8,0.7926706827309237,0.9673694779116466
9,0.8121868002985393,0.9620162064185946
10,0.7615461847389559,0.9849397590361446
11,0.7650602409638554,0.967648371262829
12,0.7569026104417671,0.9914031124497992
13,0.7595381526104418,0.9713855421686747
14,0.7961847389558233,0.9737282463186078
15,0.7600401606425703,0.9603413654618473
16,0.7608768406961178,0.9764056224899598
17,0.7547690763052208,0.9829317269076305
18,0.7931726907630522,0.9618473895582329
19,0.7663780120481928,0.9474774096385542
20,0.7520080321285141,0.9944779116465864
21,0.7479919678714859,0.9944779116465864
22,0.8116864621606996,0.9158620296789998
23,0.7449799196787149,0.9974899598393574
24,0.7476572958500669,0.981425702811245
25,0.7419678714859438,0.9819277108433735
26,0.7533885542168675,0.9755271084337349
27,0.7374497991967871,0.9979919678714859
28,0.7976907630522089,0.9467871485943775
29,0.7540160642570282,0.9485943775100403
30,0.7371987951807228,0.9846887550200804
31,0.7560240963855421,0.9568273092369478
32,0.7857262382864793,0.9324799196787149
33,0.7459839357429718,0.9523092369477911
34,0.731760374832664,0.9877844712182061
35,0.8344807802639128,0.9548192771084337
36,0.8363453815261044,0.9678714859437751
37,0.7282128514056225,0.9813253012048193
38,0.8440595716198126,0.940244310575636
39,0.7354417670682731,0.9914658634538153
40,0.7328738029039233,0.957213469261662
41,0.7881526104417671,0.9262048192771084
42,0.7219466099692889,0.9953342782896291
43,0.7394578313253012,0.9899598393574297
44,0.8278112449799196,0.9399263721552878
45,0.7783634538152611,0.9328564257028112
46,0.8239206827309238,0.9250753012048192
47,0.698698463579087,0.9772622600493718
48,0.7380459337349398,0.9286521084337349
49,0.8353413654618473,0.9397590361445783
50,0.7811244979919679,0.9377510040160643
51,0.7745983935742972,0.9367469879518072
52,0.8319946452476573,0.9278781793842036
53,0.7728413654618473,0.9422690763052208
54,0.7399598393574297,0.9613453815261044
55,0.7786144578313253,0.9432730923694779
56,0.7208835341365462,0.9591490963855421
57,0.8028781793842036,0.9123159303882197
58,0.731425702811245,0.9693775100401606
59,0.7451472556894244,0.9643574297188756
60,0.7294176706827309,0.9738955823293173
61,0.7274096385542168,0.9482931726907631
62,0.7262048192771084,0.9337349397590362
63,0.8226656626506024,0.9146586345381527
