originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_010.tif,10,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_010_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_010_network.tif
