originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_019.tif,19,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_019_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_019_network.tif
