lineIndex,pointIndex0,pointIndex1,pointIndex2,pointIndex3,pointIndex4,pointIndex5,pointIndex6
0,0,2
1,0,1,3
2,0,2
3,2,3
4,3,4
5,3,11
6,4,26,19
7,4,5
8,5,6
9,5,9
10,5,41,52
11,6,13
12,6,7,8
13,8,93
14,8,10,130
15,9,25,29,44
16,9,14
17,11,19
18,12,15,18
19,12,1,17,18
20,13,54
21,14,35,23
22,14,20,22
23,16,74
24,16,21
25,21,24
26,21,82
27,22,32
28,22,28
29,24,96
30,23,30,38,45,49,62,73
31,23,34
32,27,91
33,27,33
34,28,31,37
35,28,42
36,32,43
37,33,99
38,32,40
39,36,99
40,37,53
41,36,70,75
42,36,57
43,39,42
44,43,47,42
45,44,56
46,48,63
47,52,58,75
48,52,61,71
49,57,94
50,54,87
51,56,66
52,57,84
53,52,61
54,52,65,61
55,54,79
56,42,59
57,54,72
58,60,67,59
59,53,66
60,56,63
61,55,77,52
62,55,63
63,56,63
64,64,76
65,64,76
66,72,101
67,63,80
68,63,76
69,72,106
70,75,90,71
71,74,82
72,74,82
73,76,89
74,75,111
75,79,82
76,79,92
77,63,85
78,84,100
79,82,97
80,88,102,86
81,84,104,113
82,89,98,107
83,84,112
84,91,96
85,92,101
86,95,114
87,95,109,118
88,93,120
89,91,99
90,91,99
91,82,92
92,94,105,110
93,100,112
94,106,116
95,111,112
96,113,112
97,108,121
98,108,116
99,115,121
100,116,121
101,116,121
102,122,121
103,123,124
104,123,127
105,121,125
106,124,129
107,124,126,128
108,121,127
109,128,144
110,130,143
111,128,157,161
112,128,134,137
113,129,133,136
114,131,178
115,135,181
116,135,180,183
117,135,140
118,137,165,164
119,140,183
120,142,170,168
121,141,146,139
122,140,183
123,144,153
124,143,149,154
125,143,175,178
126,145,173
127,144,153
128,148,183
129,150,173
130,154,179
131,155,173
132,155,158
133,156,185
134,158,176
135,162,185
136,162,167
137,164,169
138,167,189
139,167,171
140,171,193
141,171,172
142,172,197
143,172,198,200
144,172,174
145,174,200
146,173,177,176
147,174,202
148,174,202
149,174,202
150,174,202
151,174,184
152,183,185
153,184,208
154,184,188
155,188,213
156,190,216
157,192,216
158,192,196
159,196,219
160,196,219,221
161,196,199
162,199,203
163,199,221
164,200,202
165,200,202
166,200,204,205,207
167,203,223
168,203,206
169,202,208
170,206,226
171,207,210,212,214,217,218,220
172,206,226
173,206,211
174,208,213
175,211,230
176,211,215,222
177,213,216
178,213,216
179,222,237
180,224,241
181,225,241
182,226,229,230
183,227,241
184,226,230
185,230,236
186,230,235
187,230,233
188,232,244
189,234,246
190,237,235
191,237,241
192,238,248
193,238,239,243
194,243,251
195,243,253
196,243,245
197,241,244
198,245,253
199,245,253
200,247,253
201,249,259
202,248,252,248
203,250,259
204,248,253
205,248,253
206,251,253
207,251,253
208,255,260
209,255,260
210,256,260
211,256,257,258
212,258,263
213,258,265,258
214,261,268
215,260,263
216,262,267
217,264,271
218,266,271
219,267,271
220,269,271
221,269,271
222,269,273
223,272,274
224,273,274
225,277,280
226,278,279,281
227,281,283,284
228,285,286
229,286,288
230,286,287
231,289,290
232,290,292,294
233,290,295,296
234,290,293
235,296,299,300
236,302,303
237,304,306,307
238,308,311
239,308,310
240,310,312,313
241,314,315,316,317,318,319
242,321,323,324,325
243,334,335,336,337
244,337,338
245,339,340
246,345,346,348
247,349,351,355
248,349,353,356
249,355,359
250,356,366
251,356,363,368
252,358,365
253,361,369
254,362,370
255,365,371,374,377
256,365,373
257,370,375,378,379
258,380,381
259,381,383,389,392,395
260,381,385,388,391
261,381,386
262,381,387,394
263,381,390,393
264,400,402
265,400,401
266,402,405
267,407,408
268,408,409
269,410,412
270,410,411
271,414,416,418
272,418,419,420,421,422
273,424,428
274,431,434,436
