pointIndex,x,y
0,0.00391566265060241,0.9984939759036144
1,0.006275100401606426,0.9920933734939759
2,0.0017570281124497991,0.990210843373494
3,0.011044176706827308,0.9954819277108434
4,0.010422642952763435,0.9749952189711225
5,0.016566265060240965,0.9979919678714859
6,0.014457831325301203,0.9890562248995984
7,0.020080321285140562,0.9914658634538153
8,0.002761044176706827,0.9771586345381527
9,0.02535140562248996,0.9919678714859438
10,0.0017570281124497991,0.9721385542168675
11,0.030873493975903613,0.9939759036144579
12,0.021586345381526106,0.9787901606425702
13,0.036646586345381524,0.9869477911646586
14,0.02108433734939759,0.9733935742971888
15,0.0416039156626506,0.9917796184738956
16,0.030622489959839357,0.9762621916236374
17,0.008785140562248996,0.9605923694779116
18,0.01631526104417671,0.9560240963855421
19,0.02635542168674699,0.9701305220883534
20,0.0019076305220883532,0.9590361445783133
21,0.03093624497991968,0.9623493975903614
22,0.05070281124497992,0.9944779116465864
23,0.037865748709122196,0.9709552495697074
24,0.049913941480206545,0.9858003442340791
25,0.006275100401606426,0.9518072289156626
26,0.023845381526104416,0.9467871485943775
27,0.008032128514056224,0.9467871485943775
28,0.05798192771084337,0.9929718875502008
29,0.04166666666666667,0.9632279116465863
30,0.05948795180722892,0.9994979919678715
31,0.04543172690763052,0.9718875502008032
32,0.000753012048192771,0.9460341365461847
33,0.029367469879518073,0.9520582329317269
34,0.02359437751004016,0.9412650602409639
35,0.007530120481927711,0.9412650602409639
36,0.04745452397826601,0.958215213796362
37,0.05453632712668857,0.9813344286235853
38,0.06425702811244981,0.9956492637215528
39,0.028488955823293173,0.9373744979919678
40,0.04819277108433735,0.9656124497991968
41,0.006726907630522088,0.9327309236947791
42,0.05806559571619813,0.9742302543507362
43,0.020080321285140562,0.9327309236947792
44,0.07329317269076305,0.9959839357429718
45,0.032128514056224904,0.9300535475234271
46,0.05192197360872059,0.9465002868617327
47,0.0373995983935743,0.9435240963855421
48,0.07630522088353414,0.998995983935743
49,0.06300200803212852,0.9804216867469879
50,0.05923694779116466,0.9671184738955824
51,0.06007362784471218,0.9588353413654618
52,0.06884681583476764,0.9733935742971888
53,0.013805220883534136,0.9327309236947792
54,0.04618473895582329,0.9404283801874164
55,0.07975652610441766,0.989269578313253
56,0.03237951807228916,0.9224397590361446
57,0.08283132530120482,0.9994979919678715
58,0.008701472556894243,0.9198460508701473
59,0.07095046854082998,0.9861111111111112
60,0.04091365461847389,0.9375
61,0.05678965863453815,0.9375
62,0.06598616688978136,0.9528112449799198
63,0.07781124497991969,0.9797523427041499
64,0.0677710843373494,0.9666164658634538
65,0.07329317269076305,0.9673694779116466
66,0.09200438116100766,0.9879365948643056
67,0.05070281124497992,0.9299698795180723
68,0.02024765729585007,0.9225234270414994
69,0.03329986613119144,0.909805890227577
70,0.00819946452476573,0.9074631860776439
71,0.06501004016064257,0.9435240963855421
72,0.05271084337349398,0.9252008032128514
73,0.0823293172690763,0.9738955823293173
74,0.05973895582329317,0.9292168674698795
75,0.03288152610441768,0.9053714859437751
76,0.004518072289156626,0.9026104417670683
77,0.07195448460508702,0.9427710843373495
78,0.07061579651941098,0.9260374832663989
79,0.1004016064257028,0.9822623828647924
80,0.08207831325301204,0.9681224899598394
81,0.02961847389558233,0.9021084337349398
