originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_020.tif,20,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_020_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_020_network.tif
