originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_002.tif,2,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_002_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_002_network.tif
