originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_003.tif,3,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_003_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_003_network.tif
