originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_018.tif,18,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_018_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_018_network.tif
