originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_009.tif,9,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_009_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_009_network.tif
