originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_008.tif,8,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_008_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_008_network.tif
