originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_004.tif,4,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_004_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_004_network.tif
