pointIndex,x,y
0,0.0714859437751004,0.9958165997322623
1,0.07981927710843373,1.0
2,0.07630522088353414,0.9889558232931727
3,0.05803212851405622,0.9928714859437751
4,0.06726907630522089,0.9849397590361446
5,0.05193354061406918,0.9789156626506025
6,0.06350401606425703,0.9786646586345381
7,0.07270749665327979,0.9751506024096385
8,0.04417670682730924,0.9979919678714859
9,0.07053212851405623,0.9673694779116466
10,0.02556277742549144,0.9890218769816107
11,0.0426706827309237,0.9804216867469879
12,0.05785642570281124,0.9663654618473896
13,0.07429718875502007,0.9693775100401606
14,0.06827309236947791,0.9613453815261044
15,0.05271084337349398,0.9609437751004016
16,0.08007028112449799,0.9706325301204819
17,0.0356425702811245,0.9754016064257028
18,0.06350401606425703,0.9578313253012049
19,0.0818273092369478,0.9748995983935743
20,0.08132530120481928,0.9658634538152611
21,0.05798192771084337,0.9578313253012049
22,0.030120481927710843,0.9759036144578314
23,0.036646586345381524,0.9676204819277109
24,0.0640896921017403,0.9511378848728246
25,0.08718206157965196,0.9586680053547524
26,0.020080321285140562,0.9964859437751004
27,0.08647088353413654,0.9804216867469879
28,0.044093038821954485,0.9544846050870147
29,0.03558679161088799,0.9605644801427934
30,0.027777777777777776,0.9682061579651942
31,0.0426706827309237,0.9673694779116466
32,0.05773092369477912,0.9457831325301205
33,0.0930722891566265,0.9800200803212851
34,0.09412650602409639,0.9590863453815262
35,0.02133534136546185,0.9748995983935743
36,0.06526104417670683,0.9415160642570282
37,0.009401241328952172,0.9947060971157357
38,0.05245983935742972,0.9454066265060241
39,0.09186746987951808,0.9718875502008032
40,0.09578313253012048,0.9661646586345383
41,0.011169678714859438,0.980484437751004
42,0.01902052655064703,0.9582775546630968
43,0.05321285140562249,0.9402610441767069
44,0.10090361445783133,0.9799196787148594
45,0.10316265060240964,0.9500502008032129
46,0.08647088353413654,0.9398845381526104
47,0.039909638554216864,0.9425200803212851
48,0.0563504016064257,0.936495983935743
49,0.1035809906291834,0.9656961178045517
50,0.07714190093708166,0.9395917001338688
51,0.015060240963855422,0.9994979919678715
52,0.002008032128514056,0.9864457831325302
53,0.10542168674698796,0.9732680722891567
54,0.012801204819277108,0.9731425702811245
55,0.10341365461847389,0.9447791164658634
56,0.0932061579651941,0.9385876840696118
57,0.048192771084337345,0.9357429718875502
58,0.002008032128514056,0.9809236947791165
59,0.03142570281124498,0.9340361445783133
60,0.054384203480589026,0.927376171352075
61,0.09789156626506024,0.9395080321285141
62,0.11332831325301206,0.9714692101740295
63,0.008157630522088354,0.9518072289156626
64,0.0030120481927710845,0.9718875502008032
65,0.012550200803212851,0.9658634538152611
66,0.09362449799196787,0.9309738955823293
67,0.02710843373493976,0.9302208835341366
68,0.07513386880856761,0.929384203480589
69,0.024849397590361446,0.9410140562248996
70,0.11571285140562249,0.983433734939759
71,0.08985943775100402,0.9252008032128515
72,0.009036144578313253,0.9696285140562249
73,0.07329317269076305,0.9246987951807228
74,0.06224899598393574,0.9267068273092369
75,0.11997991967871485,0.9779116465863453
76,0.11997991967871485,0.9723895582329317
77,0.09889558232931726,0.9257028112449799
78,0.0014056224899598392,0.958835341365462
79,0.12123493975903615,0.9573293172690763
80,0.0665160642570281,0.9234437751004017
81,0.08500669344042838,0.9205153949129853
82,0.12299196787148595,0.9839357429718876
83,0.09337349397590361,0.9206827309236948
84,0.11320281124497991,0.9377510040160643
85,0.03628800917957544,0.9145152036718301
86,0.125,0.9618473895582329
87,0.013052208835341366,0.9300535475234271
88,0.006526104417670682,0.9382530120481928
89,0.09914658634538152,0.9161646586345381
90,0.11772088353413654,0.938504016064257
91,0.12302543507362783,0.9951137884872825
92,0.07404618473895583,0.9134036144578314
93,0.03413654618473896,0.9086345381526104
94,0.06362951807228916,0.9132781124497993
95,0.12140227576974565,0.945615796519411
96,0.13152610441767068,0.9876171352074967
97,0.08433734939759036,0.9131526104417671
98,0.008785140562248996,0.9339859437751004
99,0.11124126134166294,0.9178937974118697
100,0.047289156626506026,0.906726907630522
