originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_013.tif,13,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_013_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_013_network.tif
