clusterIndex,lineIndex0,lineIndex1,lineIndex2,lineIndex3,lineIndex4,lineIndex5,lineIndex6,lineIndex7,lineIndex8,lineIndex9,lineIndex10,lineIndex11,lineIndex12,lineIndex13,lineIndex14,lineIndex15,lineIndex16,lineIndex17
0,0,1,2,3,4
1,5,6,7,8
2,9,10
3,11,12,13,14,15,16,17
4,18,19,20,24,23,25,26
5,21,22
6,27,28
7,29,30,32,31,33,34
8,35,36,40,41
9,37,38,39
10,42,43
11,44,45,46,48,47,49
12,50,51,52,53,54,55
13,56
14,57,58,59,60,61,62,64,67,63,70,68,65,66,69,72,75,80,77
15,71,73,76,78,79,81,82
16,74
17,83,84,85,86
18,87,88,89,90
19,91,92,93,94,95
20,96,97
21,98,99
22,100
23,101
24,102,104,103
25,105,106
26,107
27,108,109,110,111,112,113,114,115,116,117,120,118,119,121,122
28,123,124
29,125,126,127
