originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_017.tif,17,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_017_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_017_network.tif
