originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_009.tif,9,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_009_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_009_network.tif
