originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_015.tif,15,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_015_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_015_network.tif
