name,value,lineIndex,clusterIndex
fractalDimension,0.9254716265832131,,
linesInImage,38,,
clustersInImage,15,,
linesInCluster,1,,0
linesInCluster,10,,1
linesInCluster,3,,2
linesInCluster,3,,3
linesInCluster,1,,4
linesInCluster,2,,5
linesInCluster,2,,6
linesInCluster,3,,7
linesInCluster,4,,8
linesInCluster,1,,9
linesInCluster,2,,10
linesInCluster,2,,11
linesInCluster,1,,12
linesInCluster,2,,13
linesInCluster,1,,14
averageLineLength,0.06892548467057466,,0
averageLineLength,0.023914557465069035,,1
averageLineLength,0.034710391127132124,,2
averageLineLength,0.03258904707455604,,3
averageLineLength,0.09953861450788114,,4
averageLineLength,0.03965358006897105,,5
averageLineLength,0.03129894727950752,,6
averageLineLength,0.02472180630355895,,7
averageLineLength,0.03364230069388333,,8
averageLineLength,0.05334592966939541,,9
averageLineLength,0.037026097254053994,,10
averageLineLength,0.02738554581243531,,11
averageLineLength,0.07695767044196723,,12
averageLineLength,0.014843956614488764,,13
averageLineLength,0.08491906783554148,,14
sinuosity,1.0731114358392706,0,
sinuosity,1.0146473624179053,1,
sinuosity,1.2965099031195217,2,
sinuosity,1.4206978170443043,3,
sinuosity,1.025335914162027,4,
sinuosity,1.0,5,
sinuosity,1.1714895808953214,6,
sinuosity,1.1300636775686472,7,
sinuosity,1.0381211732257027,8,
sinuosity,1.0253309038189438,9,
sinuosity,1.228212113488196,10,
sinuosity,1.0844637089704012,11,
sinuosity,1.1134194722943203,12,
sinuosity,1.047525311112546,13,
sinuosity,1.0,14,
sinuosity,1.0912423536895401,15,
sinuosity,1.014301496198939,16,
sinuosity,1.2901522938738479,17,
sinuosity,1.0688908424906887,18,
sinuosity,1.0,19,
sinuosity,1.350117502154162,20,
sinuosity,1.0522833515618442,21,
sinuosity,1.0535809609152318,22,
sinuosity,1.0,23,
sinuosity,1.0910725237405807,24,
sinuosity,1.1248635770804918,25,
sinuosity,1.0,26,
sinuosity,1.0014119959613912,27,
sinuosity,1.027763218703404,28,
sinuosity,1.0618945884669109,29,
sinuosity,1.1935155000646747,30,
sinuosity,1.0,31,
sinuosity,1.0224892231892908,32,
sinuosity,1.090751822134418,33,
sinuosity,1.1225400090449067,34,
sinuosity,1.0207272820400026,35,
sinuosity,1.0056454491085807,36,
sinuosity,1.1772999042892207,37,
centerLineWidth,0.004518072289156626,0,
centerLineWidth,0.004016064257028112,1,
centerLineWidth,0.013052208835341365,2,
centerLineWidth,0.0025100401606425703,3,
centerLineWidth,0.005522088353413655,4,
centerLineWidth,0.0050200803212851405,5,
centerLineWidth,0.0035140562248995983,6,
centerLineWidth,0.009036144578313253,7,
centerLineWidth,0.006526104417670682,8,
centerLineWidth,0.0035140562248995983,9,
centerLineWidth,0.007028112449799197,10,
centerLineWidth,0.004016064257028112,11,
centerLineWidth,0.004016064257028112,12,
centerLineWidth,0.004016064257028112,13,
centerLineWidth,0.009538152610441768,14,
centerLineWidth,0.004016064257028112,15,
centerLineWidth,0.004016064257028112,16,
centerLineWidth,0.005522088353413655,17,
centerLineWidth,0.0050200803212851405,18,
centerLineWidth,0.0015060240963855422,19,
centerLineWidth,0.025100401606425703,20,
centerLineWidth,0.0030120481927710845,21,
centerLineWidth,0.007028112449799197,22,
centerLineWidth,0.0025100401606425703,23,
centerLineWidth,0.006526104417670682,24,
centerLineWidth,0.004016064257028112,25,
centerLineWidth,0.0015060240963855422,26,
centerLineWidth,0.0030120481927710845,27,
centerLineWidth,0.004518072289156626,28,
centerLineWidth,0.0025100401606425703,29,
centerLineWidth,0.0050200803212851405,30,
centerLineWidth,0.007028112449799197,31,
centerLineWidth,0.005522088353413655,32,
centerLineWidth,0.0025100401606425703,33,
centerLineWidth,0.0035140562248995983,34,
centerLineWidth,0.004518072289156626,35,
centerLineWidth,0.005522088353413655,36,
centerLineWidth,0.0025100401606425703,37,
