originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_015.tif,15,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_015_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_015_network.tif
