name,value,lineIndex,clusterIndex
fractalDimension,1.2848839197543767,,
linesInImage,597,,
clustersInImage,143,,
linesInCluster,3,,0
linesInCluster,2,,1
linesInCluster,1,,2
linesInCluster,1,,3
linesInCluster,1,,4
linesInCluster,3,,5
linesInCluster,4,,6
linesInCluster,2,,7
linesInCluster,1,,8
linesInCluster,11,,9
linesInCluster,5,,10
linesInCluster,4,,11
linesInCluster,4,,12
linesInCluster,2,,13
linesInCluster,5,,14
linesInCluster,10,,15
linesInCluster,7,,16
linesInCluster,8,,17
linesInCluster,1,,18
linesInCluster,12,,19
linesInCluster,1,,20
linesInCluster,18,,21
linesInCluster,2,,22
linesInCluster,7,,23
linesInCluster,5,,24
linesInCluster,12,,25
linesInCluster,2,,26
linesInCluster,4,,27
linesInCluster,15,,28
linesInCluster,1,,29
linesInCluster,3,,30
linesInCluster,1,,31
linesInCluster,3,,32
linesInCluster,5,,33
linesInCluster,3,,34
linesInCluster,1,,35
linesInCluster,1,,36
linesInCluster,2,,37
linesInCluster,2,,38
linesInCluster,4,,39
linesInCluster,4,,40
linesInCluster,1,,41
linesInCluster,2,,42
linesInCluster,8,,43
linesInCluster,1,,44
linesInCluster,2,,45
linesInCluster,3,,46
linesInCluster,1,,47
linesInCluster,2,,48
linesInCluster,1,,49
linesInCluster,11,,50
linesInCluster,1,,51
linesInCluster,1,,52
linesInCluster,3,,53
linesInCluster,2,,54
linesInCluster,1,,55
linesInCluster,2,,56
linesInCluster,7,,57
linesInCluster,4,,58
linesInCluster,1,,59
linesInCluster,1,,60
linesInCluster,2,,61
linesInCluster,3,,62
linesInCluster,2,,63
linesInCluster,10,,64
linesInCluster,8,,65
linesInCluster,2,,66
linesInCluster,3,,67
linesInCluster,6,,68
linesInCluster,12,,69
linesInCluster,2,,70
linesInCluster,2,,71
linesInCluster,5,,72
linesInCluster,3,,73
linesInCluster,1,,74
linesInCluster,4,,75
linesInCluster,4,,76
linesInCluster,1,,77
linesInCluster,1,,78
linesInCluster,2,,79
linesInCluster,1,,80
linesInCluster,1,,81
linesInCluster,18,,82
linesInCluster,4,,83
linesInCluster,7,,84
linesInCluster,2,,85
linesInCluster,3,,86
linesInCluster,7,,87
linesInCluster,1,,88
linesInCluster,1,,89
linesInCluster,1,,90
linesInCluster,4,,91
linesInCluster,4,,92
linesInCluster,1,,93
linesInCluster,4,,94
linesInCluster,2,,95
linesInCluster,2,,96
linesInCluster,2,,97
linesInCluster,1,,98
linesInCluster,4,,99
linesInCluster,1,,100
linesInCluster,1,,101
linesInCluster,2,,102
linesInCluster,1,,103
linesInCluster,3,,104
linesInCluster,13,,105
linesInCluster,1,,106
linesInCluster,1,,107
linesInCluster,1,,108
linesInCluster,26,,109
linesInCluster,1,,110
linesInCluster,3,,111
linesInCluster,5,,112
linesInCluster,2,,113
linesInCluster,4,,114
linesInCluster,5,,115
linesInCluster,1,,116
linesInCluster,2,,117
linesInCluster,1,,118
linesInCluster,2,,119
linesInCluster,1,,120
linesInCluster,1,,121
linesInCluster,10,,122
linesInCluster,69,,123
linesInCluster,6,,124
linesInCluster,3,,125
linesInCluster,1,,126
linesInCluster,1,,127
linesInCluster,2,,128
linesInCluster,8,,129
linesInCluster,1,,130
linesInCluster,1,,131
linesInCluster,1,,132
linesInCluster,5,,133
linesInCluster,8,,134
linesInCluster,4,,135
linesInCluster,7,,136
linesInCluster,3,,137
linesInCluster,1,,138
linesInCluster,2,,139
linesInCluster,3,,140
linesInCluster,1,,141
linesInCluster,1,,142
averageLineLength,0.014811446196382673,,0
averageLineLength,0.018469006334056653,,1
averageLineLength,0.04155401896632325,,2
averageLineLength,0.018915221354384143,,3
averageLineLength,0.014334175462584408,,4
averageLineLength,0.03881445293587501,,5
averageLineLength,0.04190992065893546,,6
averageLineLength,0.02928780019304841,,7
averageLineLength,0.02163704988721596,,8
averageLineLength,0.021074049401772457,,9
averageLineLength,0.015048510373581774,,10
averageLineLength,0.03433504258290719,,11
averageLineLength,0.017895049987798697,,12
averageLineLength,0.025890209111948788,,13
averageLineLength,0.022998971478894664,,14
averageLineLength,0.018561895429740183,,15
averageLineLength,0.014565582694895442,,16
averageLineLength,0.015742639168137895,,17
averageLineLength,0.011281227436869578,,18
averageLineLength,0.02079783339353607,,19
averageLineLength,0.01266292526471282,,20
averageLineLength,0.01662286443362028,,21
averageLineLength,0.014082084659872558,,22
averageLineLength,0.016475083641439542,,23
averageLineLength,0.019413751262829022,,24
averageLineLength,0.020981533106858116,,25
averageLineLength,0.011497764160806919,,26
averageLineLength,0.026779082455997933,,27
averageLineLength,0.025047114433453945,,28
averageLineLength,0.019363651763741517,,29
averageLineLength,0.01388648398521781,,30
averageLineLength,0.016494696868254024,,31
averageLineLength,0.034602806788896136,,32
averageLineLength,0.03310625005307338,,33
averageLineLength,0.024800448482129377,,34
averageLineLength,0.016627831831104087,,35
averageLineLength,0.011863757327406134,,36
averageLineLength,0.01572643606513485,,37
averageLineLength,0.01165847679143835,,38
averageLineLength,0.02592124851072922,,39
averageLineLength,0.015248618611268402,,40
averageLineLength,0.010730401299786769,,41
averageLineLength,0.02746062277523955,,42
averageLineLength,0.040932606145939285,,43
averageLineLength,0.017614725691752126,,44
averageLineLength,0.012501208870876388,,45
averageLineLength,0.013629465307057373,,46
averageLineLength,0.011661388640158548,,47
averageLineLength,0.01715565438859791,,48
averageLineLength,0.010686110922393691,,49
averageLineLength,0.017531379707093227,,50
averageLineLength,0.054181736184263946,,51
averageLineLength,0.015529374617028763,,52
averageLineLength,0.013693725455847192,,53
averageLineLength,0.03217075074026193,,54
averageLineLength,0.013034523864591818,,55
averageLineLength,0.030176716675150955,,56
averageLineLength,0.0120876854144724,,57
averageLineLength,0.015349432048982857,,58
averageLineLength,0.03622580374338831,,59
averageLineLength,0.01040565975329068,,60
averageLineLength,0.018691396965770744,,61
averageLineLength,0.025940001342706225,,62
averageLineLength,0.02121160398872129,,63
averageLineLength,0.03309590439745256,,64
averageLineLength,0.013436177208734737,,65
averageLineLength,0.020240171593661538,,66
averageLineLength,0.01932954044526544,,67
averageLineLength,0.01715010181519708,,68
averageLineLength,0.022615084711768024,,69
averageLineLength,0.022950252309866616,,70
averageLineLength,0.01238615990084952,,71
averageLineLength,0.03215729177889286,,72
averageLineLength,0.012668427858761632,,73
averageLineLength,0.014868677931345246,,74
averageLineLength,0.01235941223752048,,75
averageLineLength,0.014824023002874994,,76
averageLineLength,0.02623034984029788,,77
averageLineLength,0.015989354036826747,,78
averageLineLength,0.01757715580087475,,79
averageLineLength,0.02835585094431077,,80
averageLineLength,0.0799117970242414,,81
averageLineLength,0.027982061485571877,,82
averageLineLength,0.01360760339887285,,83
averageLineLength,0.016647207021484353,,84
averageLineLength,0.014612288042508052,,85
averageLineLength,0.02345918077209586,,86
averageLineLength,0.012631155468067238,,87
averageLineLength,0.010517865925803872,,88
averageLineLength,0.01331933482636621,,89
averageLineLength,0.01678732646666589,,90
averageLineLength,0.012451291254076034,,91
averageLineLength,0.014007419393105383,,92
averageLineLength,0.014003228595802945,,93
averageLineLength,0.01733778746637412,,94
averageLineLength,0.02439080285809863,,95
averageLineLength,0.01343584677828992,,96
averageLineLength,0.022996148029302572,,97
averageLineLength,0.019575786072516192,,98
averageLineLength,0.015457281450813421,,99
averageLineLength,0.02684954121516974,,100
averageLineLength,0.01274150721325558,,101
averageLineLength,0.014106600044922476,,102
averageLineLength,0.01832772032370507,,103
averageLineLength,0.02621927739586784,,104
averageLineLength,0.021289973975619443,,105
averageLineLength,0.01698763188961083,,106
averageLineLength,0.0407513485249309,,107
averageLineLength,0.0148853823336721,,108
averageLineLength,0.01676911055359675,,109
averageLineLength,0.013900819056414888,,110
averageLineLength,0.012776561873356108,,111
averageLineLength,0.01587283068140973,,112
averageLineLength,0.027685553621718508,,113
averageLineLength,0.013170204040577822,,114
averageLineLength,0.0144339752596186,,115
averageLineLength,0.014621025157768544,,116
averageLineLength,0.01814822517417991,,117
averageLineLength,0.010247862313458637,,118
averageLineLength,0.01276087235438674,,119
averageLineLength,0.012272841282870605,,120
averageLineLength,0.01068592572603031,,121
averageLineLength,0.016332103940905975,,122
averageLineLength,0.020082671122563886,,123
averageLineLength,0.024404125024407957,,124
averageLineLength,0.014764579743765062,,125
averageLineLength,0.012618785557800133,,126
averageLineLength,0.016670686050410655,,127
averageLineLength,0.01796279342470457,,128
averageLineLength,0.019792763218903265,,129
averageLineLength,0.016059306993355546,,130
averageLineLength,0.0355035932332412,,131
averageLineLength,0.04652258515179104,,132
averageLineLength,0.01309188079960182,,133
averageLineLength,0.022528486890879905,,134
averageLineLength,0.015287416177918726,,135
averageLineLength,0.014473613254301448,,136
averageLineLength,0.012551710356390001,,137
averageLineLength,0.010413642082785656,,138
averageLineLength,0.023112135018851815,,139
averageLineLength,0.017704437048272348,,140
averageLineLength,0.011168507425681283,,141
averageLineLength,0.02575152538233258,,142
sinuosity,1.1760226961163853,0,
sinuosity,1.0,1,
sinuosity,1.0010280352451686,2,
sinuosity,1.006077501752516,3,
sinuosity,1.733600976741509,4,
sinuosity,1.0594369005827589,5,
sinuosity,1.0314340704960219,6,
sinuosity,1.0,7,
sinuosity,1.0564097847859186,8,
sinuosity,1.1644169624191043,9,
sinuosity,1.0502588043429921,10,
sinuosity,1.0,11,
sinuosity,1.1229011360505683,12,
sinuosity,1.0,13,
sinuosity,1.0005131969097363,14,
sinuosity,1.0197478094926473,15,
sinuosity,1.1847588601625954,16,
sinuosity,1.0541223579159928,17,
sinuosity,1.040445434555875,18,
sinuosity,1.2378542752297834,19,
sinuosity,1.17393915179482,20,
sinuosity,1.0253566646255208,21,
sinuosity,1.0,22,
sinuosity,1.258054892717407,23,
sinuosity,1.0576968351659874,24,
sinuosity,1.0,25,
sinuosity,1.7998615409800796,26,
sinuosity,1.0,27,
sinuosity,1.0344750892485295,28,
sinuosity,1.0,29,
sinuosity,1.0,30,
sinuosity,1.0,31,
sinuosity,1.0,32,
sinuosity,1.0,33,
sinuosity,1.0482532696670652,34,
sinuosity,1.1627631134112186,35,
sinuosity,1.0301201485696605,36,
sinuosity,1.2156732034722075,37,
sinuosity,1.0,38,
sinuosity,1.0313304252902515,39,
sinuosity,1.1464622350673395,40,
sinuosity,1.155159551913044,41,
sinuosity,1.0022983286366962,42,
sinuosity,1.083336167200594,43,
sinuosity,1.0,44,
sinuosity,1.2672526985188128,45,
sinuosity,1.0,46,
sinuosity,1.0613375413355843,47,
sinuosity,1.0215284379534273,48,
sinuosity,1.0001776975593728,49,
sinuosity,1.0,50,
sinuosity,1.0,51,
sinuosity,1.0,52,
sinuosity,1.0,53,
sinuosity,1.0,54,
sinuosity,1.0,55,
sinuosity,1.0111722613580527,56,
sinuosity,1.0923024539953625,57,
sinuosity,1.2687320141511054,58,
sinuosity,1.0,59,
sinuosity,1.0,60,
sinuosity,1.1573889434496087,61,
