originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_020.tif,20,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_020_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_020_network.tif
