originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_016.tif,16,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_016_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_016_network.tif
