"geometry","file","degree","betweenness","closeness","component"
c(0.393909, 0.768574),"C5_014_calculations.json",3,107,0.00869565217391304,5
c(0.422691, 0.764558),"C5_014_calculations.json",3,57,0.00714285714285714,5
c(0.363956, 0.796687),"C5_014_calculations.json",1,0,0.00840336134453781,5
c(0.386546, 0.766566),"C5_014_calculations.json",1,0,0.00714285714285714,5
c(0.394076, 0.832229),"C5_014_calculations.json",1,0,0.00632911392405063,5
c(0.36998, 0.836847),"C5_014_calculations.json",1,0,0.00632911392405063,5
c(0.339148, 0.797021),"C5_014_calculations.json",3,149,0.00934579439252336,5
c(0.340505, 0.76212),"C5_014_calculations.json",1,0,0.00840336134453781,5
c(0.36245, 0.765813),"C5_014_calculations.json",1,0,0.00840336134453781,5
c(0.380522, 0.753514),"C5_014_calculations.json",1,0,0.00714285714285714,5
c(0.325915, 0.803269),"C5_014_calculations.json",3,104,0.0078125,5
c(0.430723, 0.773594),"C5_014_calculations.json",1,0,0.00591715976331361,5
c(0.312688, 0.802711),"C5_014_calculations.json",3,29,0.0065359477124183,5
c(0.318684, 0.816311),"C5_014_calculations.json",3,29,0.0065359477124183,5
c(0.311998, 0.787651),"C5_014_calculations.json",1,0,0.0054945054945055,5
c(0.33007, 0.81752),"C5_014_calculations.json",1,0,0.0054945054945055,5
c(0.311044, 0.821586),"C5_014_calculations.json",1,0,1,87
c(0.300452, 0.815889),"C5_014_calculations.json",1,0,1,87
c(0.323628, 0.726071),"C5_014_calculations.json",3,57,0.00735294117647059,5
c(0.340863, 0.715361),"C5_014_calculations.json",1,0,0.00606060606060606,5
c(0.288539, 0.790315),"C5_014_calculations.json",3,13,0.0526315789473684,22
c(0.267544, 0.776289),"C5_014_calculations.json",4,15,0.0625,22
c(0.298193, 0.806225),"C5_014_calculations.json",1,0,0.0384615384615385,22
c(0.308735, 0.691516),"C5_014_calculations.json",1,0,1,88
c(0.322038, 0.681978),"C5_014_calculations.json",1,0,1,88
c(0.288153, 0.781376),"C5_014_calculations.json",1,0,1,89
c(0.284137, 0.760542),"C5_014_calculations.json",1,0,1,89
c(0.232932, 0.74498),"C5_014_calculations.json",3,19,0.0666666666666667,22
c(0.25251, 0.732932),"C5_014_calculations.json",1,0,0.0454545454545455,22
c(0.221386, 0.743976),"C5_014_calculations.json",3,13,0.0555555555555556,22
c(0.209003, 0.749498),"C5_014_calculations.json",1,0,0.04,22
c(0.224398, 0.733936),"C5_014_calculations.json",1,0,0.04,22
c(0.05338, 0.841198),"C5_014_calculations.json",1,0,1,90
c(0.057229, 0.828313),"C5_014_calculations.json",1,0,1,90
c(0.046322, 0.843465),"C5_014_calculations.json",3,0,1,91
c(0.035894, 0.841867),"C5_014_calculations.json",1,0,1,91
c(0.48349, 0.791165),"C5_014_calculations.json",3,13,0.0625,23
c(0.502343, 0.783969),"C5_014_calculations.json",3,19,0.0769230769230769,23
c(0.498494, 0.797189),"C5_014_calculations.json",1,0,0.0434782608695652,23
c(0.501381, 0.765939),"C5_014_calculations.json",4,18,0.0714285714285714,23
c(0.490085, 0.773343),"C5_014_calculations.json",1,0,0.0476190476190476,23
c(0.547942, 0.74247),"C5_014_calculations.json",1,0,0.0476190476190476,23
c(0.485944, 0.725904),"C5_014_calculations.json",1,0,0.0476190476190476,23
c(0.794177, 0.812249),"C5_014_calculations.json",1,0,0.0204081632653061,15
c(0.797816, 0.783007),"C5_014_calculations.json",3,13,0.0277777777777778,15
c(0.782846, 0.760542),"C5_014_calculations.json",3,49,0.0333333333333333,15
c(0.792635, 0.748888),"C5_014_calculations.json",4,43,0.0303030303030303,15
c(0.784316, 0.732932),"C5_014_calculations.json",3,25,0.0238095238095238,15
c(0.79493, 0.736697),"C5_014_calculations.json",1,0,0.0217391304347826,15
c(0.798193, 0.72992),"C5_014_calculations.json",1,0,0.0181818181818182,15
c(0.748262, 0.742972),"C5_014_calculations.json",4,57,0.032258064516129,15
c(0.759036, 0.750502),"C5_014_calculations.json",1,0,0.0227272727272727,15
c(0.770248, 0.732764),"C5_014_calculations.json",1,0,0.0181818181818182,15
c(0.735944, 0.75251),"C5_014_calculations.json",1,0,0.0227272727272727,15
c(0.745482, 0.733308),"C5_014_calculations.json",4,36,0.0263157894736842,15
c(0.731928, 0.727912),"C5_014_calculations.json",1,0,0.0196078431372549,15
c(0.749247, 0.722641),"C5_014_calculations.json",1,0,0.0196078431372549,15
c(0.761044, 0.73494),"C5_014_calculations.json",1,0,0.0196078431372549,15
c(0.75502, 0.721553),"C5_014_calculations.json",1,0,1,92
c(0.76255, 0.713186),"C5_014_calculations.json",1,0,1,92
c(0.749699, 0.716667),"C5_014_calculations.json",3,21,0.0344827586206897,17
c(0.73243, 0.717369),"C5_014_calculations.json",1,0,0.025,17
c(0.757315, 0.704891),"C5_014_calculations.json",4,42,0.0454545454545455,17
c(0.743976, 0.707329),"C5_014_calculations.json",1,0,0.0303030303030303,17
c(0.746737, 0.703815),"C5_014_calculations.json",1,0,0.0303030303030303,17
c(0.773251, 0.697289),"C5_014_calculations.json",5,49,0.0476190476190476,17
c(0.782774, 0.70905),"C5_014_calculations.json",2,11,0.0333333333333333,17
c(0.779116, 0.72239),"C5_014_calculations.json",1,0,0.024390243902439,17
c(0.768825, 0.685492),"C5_014_calculations.json",1,0,0.03125,17
c(0.787149, 0.697791),"C5_014_calculations.json",1,0,0.03125,17
c(0.761881, 0.683902),"C5_014_calculations.json",1,0,1,93
c(0.752008, 0.683233),"C5_014_calculations.json",1,0,1,93
c(0.902318, 0.733559),"C5_014_calculations.json",1,0,0.00121654501216545,1
c(0.89631, 0.724473),"C5_014_calculations.json",4,227,0.00134228187919463,1
c(0.908886, 0.729669),"C5_014_calculations.json",1,0,0.00111482720178372,1
c(0.910341, 0.720181),"C5_014_calculations.json",3,77,0.00121951219512195,1
c(0.88002, 0.734689),"C5_014_calculations.json",1,0,1,94
c(0.868307, 0.746486),"C5_014_calculations.json",1,0,1,94
c(0.851019, 0.720961),"C5_014_calculations.json",3,369,0.00148367952522255,1
c(0.834613, 0.714671),"C5_014_calculations.json",7,617.133333333333,0.00164744645799012,1
c(0.828815, 0.729669),"C5_014_calculations.json",1,0,0.00146198830409357,1
c(0.82003, 0.714608),"C5_014_calculations.json",1,0,0.00146198830409357,1
c(0.849096, 0.696888),"C5_014_calculations.json",3,299.666666666666,0.0018018018018018,1
c(0.829169, 0.684014),"C5_014_calculations.json",6,653.733333333334,0.00181488203266788,1
c(0.821285, 0.701807),"C5_014_calculations.json",7,98.6,0.0014792899408284,1
c(0.825427, 0.735693),"C5_014_calculations.json",1,0,1,95
c(0.811998, 0.740713),"C5_014_calculations.json",1,0,1,95
c(0.853112, 0.686295),"C5_014_calculations.json",5,1097,0.00198019801980198,1
c(0.814508, 0.709337),"C5_014_calculations.json",1,0,0.00132802124833997,1
c(0.872791, 0.706024),"C5_014_calculations.json",1,0,1,96
c(0.88253, 0.709839),"C5_014_calculations.json",1,0,1,96
c(0.809828, 0.694818),"C5_014_calculations.json",8,238.866666666666,0.00161290322580645,1
c(0.867194, 0.684739),"C5_014_calculations.json",3,1121,0.0021551724137931,1
c(0.846135, 0.680974),"C5_014_calculations.json",1,0,0.00171821305841924,1
c(0.811078, 0.716477),"C5_014_calculations.json",1,0,1,97
c(0.805221, 0.708333),"C5_014_calculations.json",1,0,1,97
c(0.830991, 0.673695),"C5_014_calculations.json",1,0,0.00159235668789809,1
c(0.79242, 0.698544),"C5_014_calculations.json",1,0,0.00143472022955524,1
c(0.791165, 0.708835),"C5_014_calculations.json",1,0,0.00143472022955524,1
c(0.862561, 0.659694),"C5_014_calculations.json",3,1217,0.00235294117647059,1
c(0.8499, 0.643675),"C5_014_calculations.json",1,0,0.00199203187250996,1
c(0.876855, 0.655164),"C5_014_calculations.json",9,1534.8,0.00256410256410256,1
c(0.867155, 0.624592),"C5_014_calculations.json",12,537.285714285714,0.00221729490022173,1
c(0.850904, 0.638554),"C5_014_calculations.json",1,0,0.00189393939393939,1
c(0.877454, 0.623773),"C5_014_calculations.json",4,211.2,0.00227272727272727,1
c(0.84488, 0.634438),"C5_014_calculations.json",1,0,1,98
c(0.829192, 0.622678),"C5_014_calculations.json",1,0,1,98
c(0.879016, 0.671185),"C5_014_calculations.json",1,0,0.00214132762312634,1
c(0.895527, 0.658077),"C5_014_calculations.json",1,0,0.00214132762312634,1
c(0.892068, 0.673695),"C5_014_calculations.json",1,0,0.00214132762312634,1
c(0.895762, 0.619227),"C5_014_calculations.json",5,1591.71428571429,0.00263852242744063,1
c(0.854669, 0.620231),"C5_014_calculations.json",1,0,0.00189393939393939,1
c(0.920327, 0.62979),"C5_014_calculations.json",6,1779.2,0.00265957446808511,1
c(0.826556, 0.630773),"C5_014_calculations.json",1,0,1,99
c(0.823795, 0.642068),"C5_014_calculations.json",1,0,1,99
c(0.90261, 0.610442),"C5_014_calculations.json",1,0,0.00219298245614035,1
c(0.881777, 0.584839),"C5_014_calculations.json",1,0,0.00189393939393939,1
c(0.860693, 0.595256),"C5_014_calculations.json",3,153,0.00190839694656489,1
c(0.860442, 0.608434),"C5_014_calculations.json",1,0,0.00189393939393939,1
c(0.845946, 0.606426),"C5_014_calculations.json",3,11,0.0833333333333333,29
c(0.838855, 0.597222),"C5_014_calculations.json",1,0,0.0555555555555556,29
c(0.830949, 0.603267),"C5_014_calculations.json",5,17,0.1,29
c(0.855673, 0.58509),"C5_014_calculations.json",1,0,0.00166389351081531,1
c(0.904618, 0.630522),"C5_014_calculations.json",1,0,0.0022075055187638,1
c(0.944076, 0.638002),"C5_014_calculations.json",3,1192.2,0.0025062656641604,1
c(0.833835, 0.586847),"C5_014_calculations.json",3,6,0.0714285714285714,29
c(0.945281, 0.605321),"C5_014_calculations.json",3,255,0.00227790432801822,1
c(0.824548, 0.609187),"C5_014_calculations.json",1,0,1,100
c(0.814759, 0.608434),"C5_014_calculations.json",1,0,1,100
c(0.838604, 0.548946),"C5_014_calculations.json",1,0,0.05,29
c(0.81158, 0.618976),"C5_014_calculations.json",1,0,0.0625,29
c(0.961504, 0.636123),"C5_014_calculations.json",8,1414,0.00240384615384615,1
c(0.807731, 0.613286),"C5_014_calculations.json",1,0,1,101
c(0.791165, 0.621737),"C5_014_calculations.json",1,0,1,101
c(0.949512, 0.650316),"C5_014_calculations.json",3,983.666666666667,0.00217864923747277,1
c(0.92244, 0.585843),"C5_014_calculations.json",3,369,0.00225733634311512,1
c(0.925201, 0.575301),"C5_014_calculations.json",1,0,0.00192307692307692,1
c(0.914458, 0.58012),"C5_014_calculations.json",3,227,0.00194552529182879,1
c(0.965039, 0.61392),"C5_014_calculations.json",4,255.8,0.00208768267223382,1
c(0.967181, 0.63115),"C5_014_calculations.json",1,0,0.00177935943060498,1
c(0.988052, 0.638827),"C5_014_calculations.json",5,230.333333333333,0.00206185567010309,1
c(0.937563, 0.659764),"C5_014_calculations.json",4,915,0.00196850393700787,1
c(0.922557, 0.56921),"C5_014_calculations.json",4,77,0.00169779286926995,1
c(0.95415, 0.58166),"C5_014_calculations.json",3,301.8,0.00219298245614035,1
c(0.968072, 0.570582),"C5_014_calculations.json",3,153,0.00189035916824197,1
c(0.978614, 0.606225),"C5_014_calculations.json",1,0,0.00179856115107914,1
c(0.962851, 0.646586),"C5_014_calculations.json",1,0,0.00202839756592292,1
c(0.952811, 0.612952),"C5_014_calculations.json",1,0,0.00179856115107914,1
c(0.932731, 0.566767),"C5_014_calculations.json",1,0,0.0015015015015015,1
c(0.980171, 0.643574),"C5_014_calculations.json",1,0,0.00202839756592292,1
c(0.980422, 0.577811),"C5_014_calculations.json",1,0,0.00165016501650165,1
c(0.782756, 0.642319),"C5_014_calculations.json",1,0,0.111111111111111,36
c(0.791109, 0.648817),"C5_014_calculations.json",5,10,0.2,36
c(0.984814, 0.653489),"C5_014_calculations.json",3,93,0.00189393939393939,1
c(0.797691, 0.636546),"C5_014_calculations.json",1,0,0.111111111111111,36
c(0.782702, 0.654475),"C5_014_calculations.json",1,0,0.111111111111111,36
c(0.99749, 0.648092),"C5_014_calculations.json",1,0,0.00177935943060498,1
c(0.979418, 0.661647),"C5_014_calculations.json",1,0,0.00165289256198347,1
c(0.799699, 0.660643),"C5_014_calculations.json",1,0,0.111111111111111,36
c(0.994036, 0.739177),"C5_014_calculations.json",3,209,0.00174520069808028,1
c(0.98745, 0.728414),"C5_014_calculations.json",1,0,0.00153846153846154,1
c(0.973435, 0.730798),"C5_014_calculations.json",3,89,0.00157977883096367,1
c(0.970382, 0.741466),"C5_014_calculations.json",1,0,0.00140845070422535,1
c(0.93762, 0.710994),"C5_014_calculations.json",7,381,0.00159235668789809,1
c(0.961345, 0.73996),"C5_014_calculations.json",1,0,0.00141843971631206,1
c(0.92495, 0.700552),"C5_014_calculations.json",1,0,0.00141843971631206,1
c(0.193399, 0.748055),"C5_014_calculations.json",1,0,0.0526315789473684,30
c(0.198795, 0.738286),"C5_014_calculations.json",3,11,0.0769230769230769,30
c(0.204987, 0.746486),"C5_014_calculations.json",1,0,0.0526315789473684,30
c(0.184906, 0.733601),"C5_014_calculations.json",3,15,0.0909090909090909,30
c(0.168424, 0.731928),"C5_014_calculations.json",1,0,0.0588235294117647,30
c(0.146586, 0.681476),"C5_014_calculations.json",3,11,0.0769230769230769,30
c(0.161647, 0.676707),"C5_014_calculations.json",1,0,0.0526315789473684,30
c(0.924824, 0.741089),"C5_014_calculations.json",3,3,0.333333333333333,50
c(0.953313, 0.743474),"C5_014_calculations.json",1,0,0.2,50
c(0.922045, 0.724756),"C5_014_calculations.json",1,0,0.2,50
c(0.917503, 0.730422),"C5_014_calculations.json",1,0,0.2,50
c(0.968373, 0.68591),"C5_014_calculations.json",1,0,1,102
c(0.968373, 0.696285),"C5_014_calculations.json",1,0,1,102
c(0.954066, 0.693775),"C5_014_calculations.json",1,0,0.00141843971631206,1
c(0.936747, 0.689759),"C5_014_calculations.json",1,0,0.00141843971631206,1
c(0.920181, 0.691767),"C5_014_calculations.json",1,0,0.00141843971631206,1
c(0.933735, 0.686245),"C5_014_calculations.json",4,549,0.0017636684303351,1
c(0.935994, 0.674029),"C5_014_calculations.json",1,0,0.0015527950310559,1
c(0.945532, 0.686998),"C5_014_calculations.json",1,0,0.0015527950310559,1
c(0.939257, 0.670181),"C5_014_calculations.json",1,0,0.00170940170940171,1
c(0.505355, 0.695448),"C5_014_calculations.json",1,0,0.0333333333333333,19
c(0.506526, 0.67997),"C5_014_calculations.json",3,15,0.0454545454545455,19
c(0.52008, 0.664659),"C5_014_calculations.json",1,0,0.0333333333333333,19
c(0.445331, 0.625452),"C5_014_calculations.json",4,23,0.0555555555555556,19
c(0.433333, 0.622088),"C5_014_calculations.json",3,20,0.0555555555555556,19
c(0.443022, 0.636421),"C5_014_calculations.json",1,0,0.0384615384615385,19
c(0.791934, 0.682363),"C5_014_calculations.json",4,11,0.0333333333333333,17
c(0.801798, 0.671778),"C5_014_calculations.json",3,0,0.024390243902439,17
c(0.363454, 0.6501),"C5_014_calculations.json",1,0,1,103
c(0.403112, 0.635291),"C5_014_calculations.json",1,0,1,103
c(0.407965, 0.633367),"C5_014_calculations.json",1,0,0.0357142857142857,19
c(0.422189, 0.629706),"C5_014_calculations.json",4,21,0.05,19
c(0.413404, 0.635793),"C5_014_calculations.json",1,0,0.0357142857142857,19
c(0.430723, 0.644076),"C5_014_calculations.json",1,0,0.0357142857142857,19
c(0.404618, 0.605924),"C5_014_calculations.json",1,0,0.0769230769230769,34
c(0.410517, 0.583208),"C5_014_calculations.json",4,12,0.125,34
c(0.427711, 0.574799),"C5_014_calculations.json",1,0,0.0769230769230769,34
c(0.427108, 0.553715),"C5_014_calculations.json",3,9,0.111111111111111,34
c(0.682028, 0.544411),"C5_014_calculations.json",6,7,0.0555555555555556,24
c(0.674197, 0.551205),"C5_014_calculations.json",1,0,0.04,24
c(0.670624, 0.537119),"C5_014_calculations.json",7,20,0.0769230769230769,24
c(0.667043, 0.544553),"C5_014_calculations.json",1,0,0.0476190476190476,24
c(0.656668, 0.536981),"C5_014_calculations.json",5,18,0.0714285714285714,24
c(0.698795, 0.53079),"C5_014_calculations.json",1,0,0.142857142857143,42
c(0.703815, 0.511729),"C5_014_calculations.json",4,6,0.25,42
c(0.641566, 0.540914),"C5_014_calculations.json",1,0,0.0476190476190476,24
c(0.692771, 0.513554),"C5_014_calculations.json",1,0,0.142857142857143,42
c(0.712349, 0.516232),"C5_014_calculations.json",1,0,0.2,51
c(0.726908, 0.509203),"C5_014_calculations.json",3,3,0.333333333333333,51
c(0.700991, 0.499184),"C5_014_calculations.json",1,0,0.142857142857143,42
c(0.716114, 0.501506),"C5_014_calculations.json",1,0,0.142857142857143,42
c(0.635542, 0.542336),"C5_014_calculations.json",1,0,1,104
c(0.626004, 0.549197),"C5_014_calculations.json",1,0,1,104
c(0.70507, 0.49498),"C5_014_calculations.json",1,0,1,105
c(0.706702, 0.4813),"C5_014_calculations.json",1,0,1,105
c(0.748243, 0.466365),"C5_014_calculations.json",3,3,0.333333333333333,52
c(0.782129, 0.412651),"C5_014_calculations.json",1,0,0.2,52
c(0.754016, 0.491131),"C5_014_calculations.json",1,0,0.2,52
c(0.758785, 0.493223),"C5_014_calculations.json",1,0,0.2,53
c(0.77075, 0.504351),"C5_014_calculations.json",3,3,0.333333333333333,53
c(0.771586, 0.516064),"C5_014_calculations.json",1,0,0.2,53
c(0.827811, 0.520968),"C5_014_calculations.json",3,3,0.333333333333333,54
c(0.815261, 0.526272),"C5_014_calculations.json",1,0,0.2,54
c(0.418173, 0.560241),"C5_014_calculations.json",1,0,0.0714285714285714,34
c(0.432229, 0.535643),"C5_014_calculations.json",1,0,0.0714285714285714,34
c(0.461453, 0.545252),"C5_014_calculations.json",4,69,0.0117647058823529,8
c(0.457831, 0.541165),"C5_014_calculations.json",1,0,0.0091743119266055,8
c(0.453815, 0.555556),"C5_014_calculations.json",1,0,0.0091743119266055,8
c(0.43576, 0.508292),"C5_014_calculations.json",7,158,0.0149253731343284,8
c(0.428213, 0.511546),"C5_014_calculations.json",1,0,0.010989010989011,8
c(0.437751, 0.495482),"C5_014_calculations.json",1,0,0.010989010989011,8
c(0.427962, 0.47992),"C5_014_calculations.json",3,0,0.0133333333333333,8
c(0.414343, 0.483787),"C5_014_calculations.json",7,164,0.0166666666666667,8
c(0.412249, 0.472992),"C5_014_calculations.json",4,24,0.0142857142857143,8
c(0.403614, 0.468876),"C5_014_calculations.json",1,0,0.0106382978723404,8
c(0.400602, 0.486446),"C5_014_calculations.json",1,0,0.0119047619047619,8
c(0.397476, 0.470621),"C5_014_calculations.json",6,181,0.0166666666666667,8
c(0.402108, 0.461847),"C5_014_calculations.json",1,0,0.0119047619047619,8
c(0.381024, 0.476908),"C5_014_calculations.json",1,0,0.0119047619047619,8
c(0.395331, 0.446536),"C5_014_calculations.json",3,132,0.0142857142857143,8
c(0.399598, 0.428213),"C5_014_calculations.json",1,0,0.0106382978723404,8
c(0.385999, 0.432526),"C5_014_calculations.json",6,110,0.0119047619047619,8
c(0.376004, 0.44344),"C5_014_calculations.json",1,0,0.00925925925925926,8
c(0.390562, 0.415412),"C5_014_calculations.json",1,0,0.00925925925925926,8
c(0.394829, 0.438755),"C5_014_calculations.json",1,0,0.00925925925925926,8
c(0.381024, 0.449297),"C5_014_calculations.json",1,0,0.0119047619047619,8
c(0.390785, 0.386825),"C5_014_calculations.json",3,3,0.333333333333333,55
c(0.403715, 0.389759),"C5_014_calculations.json",1,0,0.2,55
c(0.381827, 0.38755),"C5_014_calculations.json",1,0,0.2,55
c(0.407882, 0.384789),"C5_014_calculations.json",1,0,0.111111111111111,37
c(0.410072, 0.36229),"C5_014_calculations.json",5,10,0.2,37
c(0.874163, 0.547523),"C5_014_calculations.json",1,0,1,106
c(0.853414, 0.541165),"C5_014_calculations.json",1,0,1,106
c(0.883311, 0.549643),"C5_014_calculations.json",1,0,0.2,56
c(0.894892, 0.542733),"C5_014_calculations.json",3,3,0.333333333333333,56
c(0.894076, 0.532631),"C5_014_calculations.json",1,0,0.2,56
c(0.902861, 0.559488),"C5_014_calculations.json",1,0,0.2,56
c(0.479418, 0.514433),"C5_014_calculations.json",1,0,1,107
c(0.488454, 0.519076),"C5_014_calculations.json",1,0,1,107
c(0.925741, 0.540972),"C5_014_calculations.json",4,10,0.04,18
c(0.947038, 0.523745),"C5_014_calculations.json",5,39,0.0526315789473684,18
c(0.917945, 0.532585),"C5_014_calculations.json",4,10,0.04,18
c(0.913655, 0.538153),"C5_014_calculations.json",1,0,0.0285714285714286,18
c(0.910643, 0.511295),"C5_014_calculations.json",1,0,0.0285714285714286,18
c(0.916834, 0.52418),"C5_014_calculations.json",1,0,1,108
c(0.918173, 0.50502),"C5_014_calculations.json",1,0,1,108
c(0.935241, 0.516064),"C5_014_calculations.json",1,0,0.0344827586206897,18
c(0.941014, 0.513303),"C5_014_calculations.json",3,31,0.0476190476190476,18
c(0.952686, 0.508409),"C5_014_calculations.json",3,19,0.037037037037037,18
c(0.925033, 0.509705),"C5_014_calculations.json",1,0,0.032258064516129,18
c(0.967369, 0.527108),"C5_014_calculations.json",1,0,0.0344827586206897,18
c(0.957831, 0.494478),"C5_014_calculations.json",1,0,0.027027027027027,18
c(0.451205, 0.531426),"C5_014_calculations.json",1,0,0.010989010989011,8
c(0.452058, 0.515562),"C5_014_calculations.json",1,0,0.010989010989011,8
c(0.448963, 0.50753),"C5_014_calculations.json",1,0,0.0526315789473684,25
c(0.445482, 0.492369),"C5_014_calculations.json",5,22,0.0833333333333333,25
c(0.457241, 0.509391),"C5_014_calculations.json",3,13,0.0666666666666667,25
c(0.466365, 0.53012),"C5_014_calculations.json",1,0,0.0454545454545455,25
c(0.453815, 0.495482),"C5_014_calculations.json",1,0,0.0454545454545455,25
c(0.453313, 0.485944),"C5_014_calculations.json",1,0,0.0526315789473684,25
c(0.441105, 0.479714),"C5_014_calculations.json",6,13,0.0666666666666667,25
c(0.457831, 0.4749),"C5_014_calculations.json",1,0,0.0454545454545455,25
c(0.437249, 0.488956),"C5_014_calculations.json",1,0,0.0454545454545455,25
c(0.667771, 0.505823),"C5_014_calculations.json",3,7,0.0555555555555556,24
c(0.657798, 0.497155),"C5_014_calculations.json",1,0,0.04,24
c(0.475904, 0.49657),"C5_014_calculations.json",3,3,0.333333333333333,57
c(0.477661, 0.506526),"C5_014_calculations.json",1,0,0.2,57
c(0.930221, 0.49749),"C5_014_calculations.json",1,0,0.0131578947368421,13
c(0.941767, 0.485944),"C5_014_calculations.json",3,59,0.0169491525423729,13
c(0.958584, 0.483685),"C5_014_calculations.json",3,33,0.0138888888888889,13
c(0.954317, 0.462914),"C5_014_calculations.json",1,0,0.0112359550561798,13
c(0.905371, 0.446787),"C5_014_calculations.json",3,67,0.02,13
c(0.892236, 0.447122),"C5_014_calculations.json",3,44,0.0212765957446809,13
c(0.875502, 0.44564),"C5_014_calculations.json",1,0,0.015625,13
c(0.893323, 0.417771),"C5_014_calculations.json",5,91,0.0227272727272727,13
c(0.904284, 0.423527),"C5_014_calculations.json",3,44,0.0212765957446809,13
c(0.892319, 0.430221),"C5_014_calculations.json",1,0,0.015625,13
c(0.892068, 0.397841),"C5_014_calculations.json",3,35,0.0188679245283019,13
c(0.883283, 0.404618),"C5_014_calculations.json",3,35,0.0188679245283019,13
c(0.878012, 0.423695),"C5_014_calculations.json",1,0,0.0163934426229508,13
c(0.884622, 0.390981),"C5_014_calculations.json",4,35,0.0161290322580645,13
c(0.872992, 0.413153),"C5_014_calculations.json",1,0,0.0142857142857143,13
c(0.901104, 0.39257),"C5_014_calculations.json",1,0,0.0142857142857143,13
c(0.894913, 0.375669),"C5_014_calculations.json",1,0,0.0126582278481013,13
c(0.89439, 0.367909),"C5_014_calculations.json",3,7,0.142857142857143,38
c(0.883701, 0.366299),"C5_014_calculations.json",1,0,0.0909090909090909,38
c(0.897702, 0.352577),"C5_014_calculations.json",3,7,0.142857142857143,38
c(0.889056, 0.35743),"C5_014_calculations.json",1,0,0.0909090909090909,38
c(0.881944, 0.348979),"C5_014_calculations.json",1,0,0.0909090909090909,38
c(0.918173, 0.360442),"C5_014_calculations.json",1,0,0.00892857142857143,6
c(0.947603, 0.336973),"C5_014_calculations.json",7,120,0.0116279069767442,6
c(0.944779, 0.358434),"C5_014_calculations.json",1,0,0.00892857142857143,6
c(0.911396, 0.330447),"C5_014_calculations.json",1,0,1,109
c(0.902359, 0.32505),"C5_014_calculations.json",1,0,1,109
c(0.928464, 0.338604),"C5_014_calculations.json",1,0,0.00892857142857143,6
c(0.963688, 0.345382),"C5_014_calculations.json",1,0,0.2,58
c(0.969503, 0.356802),"C5_014_calculations.json",3,3,0.333333333333333,58
c(0.93985, 0.318866),"C5_014_calculations.json",1,0,0.00892857142857143,6
c(0.941365, 0.3),"C5_014_calculations.json",3,26,0.0111111111111111,6
c(0.928213, 0.305472),"C5_014_calculations.json",1,0,0.00862068965517241,6
c(0.953887, 0.29138),"C5_014_calculations.json",6,170,0.0138888888888889,6
c(0.967871, 0.378765),"C5_014_calculations.json",1,0,0.2,59
c(0.965989, 0.386483),"C5_014_calculations.json",3,3,0.333333333333333,59
c(0.931727, 0.366466),"C5_014_calculations.json",1,0,0.2,59
c(0.967369, 0.399096),"C5_014_calculations.json",1,0,0.2,59
c(0.945783, 0.285392),"C5_014_calculations.json",1,0,0.0102040816326531,6
c(0.968879, 0.259944),"C5_014_calculations.json",12,231,0.015625,6
c(0.973728, 0.391232),"C5_014_calculations.json",1,0,1,110
c(0.987952, 0.392821),"C5_014_calculations.json",1,0,1,110
c(0.921687, 0.247992),"C5_014_calculations.json",1,0,0.0111111111111111,6
c(0.947576, 0.245984),"C5_014_calculations.json",4,78.5,0.0135135135135135,6
c(0.977804, 0.234438),"C5_014_calculations.json",3,26,0.0113636363636364,6
c(0.940924, 0.216285),"C5_014_calculations.json",7,142,0.0125,6
c(0.936747, 0.243474),"C5_014_calculations.json",1,0,0.01,6
c(0.997992, 0.237199),"C5_014_calculations.json",1,0,0.0111111111111111,6
c(0.957831, 0.22992),"C5_014_calculations.json",1,0,1,111
c(0.966867, 0.23243),"C5_014_calculations.json",1,0,1,111
c(0.955321, 0.221486),"C5_014_calculations.json",4,124.5,0.0142857142857143,6
c(0.959463, 0.210718),"C5_014_calculations.json",3,51,0.0108695652173913,6
c(0.946954, 0.208333),"C5_014_calculations.json",1,0,0.00847457627118644,6
c(0.933233, 0.223896),"C5_014_calculations.json",1,0,0.00943396226415094,6
c(0.921017, 0.213604),"C5_014_calculations.json",3,51,0.00980392156862745,6
c(0.971135, 0.194308),"C5_014_calculations.json",3,0,0.00847457627118644,6
c(0.934488, 0.207204),"C5_014_calculations.json",1,0,0.00943396226415094,6
c(0.947791, 0.178715),"C5_014_calculations.json",1,0,0.00943396226415094,6
c(0.350151, 0.433986),"C5_014_calculations.json",1,0,1,112
c(0.323795, 0.439508),"C5_014_calculations.json",1,0,1,112
c(0.240713, 0.345131),"C5_014_calculations.json",3,27,0.024390243902439,14
c(0.2249, 0.352912),"C5_014_calculations.json",1,0,0.0181818181818182,14
c(0.214734, 0.270457),"C5_014_calculations.json",5,57,0.032258064516129,14
c(0.208082, 0.300201),"C5_014_calculations.json",1,0,0.0222222222222222,14
c(0.201305, 0.300703),"C5_014_calculations.json",1,0,0.0222222222222222,14
c(0.19503, 0.239709),"C5_014_calculations.json",3,14,0.0285714285714286,14
c(0.187751, 0.226406),"C5_014_calculations.json",1,0,0.0204081632653061,14
c(0.207923, 0.220861),"C5_014_calculations.json",5,67,0.0344827586206897,14
c(0.231175, 0.230673),"C5_014_calculations.json",3,47,0.0285714285714286,14
c(0.214357, 0.202811),"C5_014_calculations.json",1,0,0.0232558139534884,14
