pointIndex,x,y
0,0.4976572958500669,0.9959839357429718
1,0.49573293172690763,0.9914658634538153
2,0.5102515324455718,0.983697949693511
3,0.5040997322623828,0.9724732262382864
4,0.4934738955823293,0.9869477911646586
5,0.500669344042838,0.9675368139223561
6,0.5251004016064257,0.9748995983935743
7,0.5321285140562249,0.9844377510040161
8,0.5075301204819277,0.9653614457831325
9,0.5135542168674698,0.9701305220883534
10,0.5397423025435074,0.9896251673360107
11,0.5130522088353414,0.964859437751004
12,0.5414658634538153,0.9816767068273092
13,0.5481927710843374,0.985316265060241
14,0.5249330655957162,0.9682061579651942
15,0.5306224899598394,0.9713855421686747
16,0.5239290495314591,0.9595046854082998
17,0.5371485943775101,0.9708835341365462
18,0.516566265060241,0.9583333333333334
19,0.7787399598393574,0.9899598393574297
20,0.7776104417670683,0.9733690861004995
21,0.7891566265060241,0.9809236947791165
22,0.7725903614457831,0.9762048192771084
23,0.7838855421686747,0.9679969879518072
24,0.7700803212851406,0.981425702811245
25,0.8570532128514056,0.9835592369477912
26,0.8463855421686747,0.9830572289156627
27,0.8683065595716197,0.9867804551539492
28,0.8452978580990629,0.9759036144578314
29,0.8451305220883534,0.9681224899598393
30,0.8458835341365462,0.9608433734939759
31,0.8272375215146299,0.9682300631095812
32,0.8195783132530121,0.9707329317269077
33,0.8258032128514057,0.9583333333333334
34,0.8334337349397589,0.9556224899598394
35,0.8075309713429991,0.93690014294466
36,0.8241967871485943,0.9511044176706827
37,0.8109939759036144,0.9701305220883534
38,0.8044678714859438,0.9723895582329317
39,0.8268072289156626,0.9398427041499331
40,0.802710843373494,0.9643574297188755
41,0.8245481927710844,0.9289658634538153
42,0.822846943328871,0.9227465417224453
43,0.7886546184738956,0.9698795180722891
44,0.83723127805339,0.9300732341129222
45,0.7896586345381527,0.9623493975903614
46,0.7961345381526105,0.9164658634538153
47,0.7870649263721553,0.9353246318607765
48,0.6024096385542169,0.9859437751004017
49,0.6019076305220884,0.9819277108433735
50,0.6036874771814531,0.9733935742971888
51,0.6114457831325302,0.9759036144578314
