pointIndex,x,y
0,0.10843373493975904,1.0
1,0.1016566265060241,0.9909638554216867
2,0.10291164658634538,0.9844377510040161
3,0.09387550200803213,0.9899598393574297
4,0.09036144578313253,0.9864457831325302
5,0.09337349397590361,0.9737282463186078
6,0.08684738955823293,0.9728915662650602
7,0.08032128514056225,0.9769076305220884
8,0.1682730923694779,0.9975903614457831
9,0.17846385542168675,0.9849397590361446
10,0.17971887550200802,0.9774096385542169
11,0.18724899598393574,0.9844377510040161
12,0.18333333333333332,0.9725903614457831
13,0.19076305220883533,0.9762801204819278
14,0.17269076305220882,0.9701305220883534
15,0.19896251673360107,0.9779116465863454
16,0.20306224899598393,0.9861947791164658
17,0.16917670682730923,0.9603413654618473
18,0.21059236947791166,0.9786646586345381
19,0.20933734939759038,0.9841030789825971
20,0.21661646586345382,0.9766566265060241
21,0.178714859437751,0.9508032128514057
22,0.17971887550200802,0.9467871485943775
23,0.22163654618473896,0.9626004016064257
24,0.19076305220883535,0.9392570281124498
25,0.22640562248995985,0.9608433734939759
26,0.22958500669344042,0.9959839357429718
27,0.22088353413654618,0.9548192771084337
28,0.23159303882195448,0.9554886211512718
29,0.1980421686746988,0.9307228915662651
30,0.2248995983935743,0.9503012048192772
31,0.23734939759036147,0.9492971887550201
32,0.22991967871485944,0.9490461847389559
33,0.19879518072289157,0.9221887550200804
34,0.20933734939759036,0.9322289156626506
35,0.24397590361445784,0.982429718875502
36,0.20431726907630524,0.9143239625167338
37,0.21636546184738956,0.9312248995983936
38,0.2466532797858099,0.9449464524765729
39,0.2459839357429719,0.9738955823293173
40,0.22429718875502008,0.9325301204819277
41,0.21184738955823293,0.9066265060240963
42,0.2591616465863454,0.9405120481927711
43,0.25,0.9663654618473896
44,0.24447791164658633,0.9347389558232931
45,0.21686746987951808,0.9076305220883534
46,0.2183734939759036,0.9272088353413654
47,0.24623493975903615,0.9252008032128514
48,0.26782128514056225,0.9400100401606426
49,0.2580321285140562,0.9317269076305221
50,0.24414323962516735,0.9200133868808568
51,0.2532630522088353,0.9284638554216867
52,0.24246987951807228,0.9146586345381527
53,0.23443775100401607,0.9191767068273092
54,0.267570281124498,0.9518072289156626
55,0.23744979919678716,0.9096385542168675
56,0.22834193918531268,0.9117183017785427
