lineIndex,pointIndex0,pointIndex1,pointIndex2,pointIndex3,pointIndex4,pointIndex5,pointIndex6,pointIndex7,pointIndex8,pointIndex9,pointIndex10,pointIndex11,pointIndex12,pointIndex13,pointIndex14,pointIndex15
0,0,1
1,1,3,4,5
2,5,6,7
3,8,9
4,9,10,12
5,9,11,13
6,12,14,17,21,22,24,29
7,15,16,19
8,15,18
9,20,23
10,20,26,35,39,43
11,23,25,28
12,23,27,30,32
13,29,33,36
14,29,34,37,40
15,31,38
16,36,41,45
17,38,44,47
18,38,42
19,42,49,51,47
20,42,48,54,57
21,50,53,56
22,50,52,55
23,57,59,61
24,56,60,62
25,69,67,64,63,65,66,68,70,71,72,73,74,75,76,77,78
26,78,79,80,81,82,83
27,85,84,86,88,90,93,95
28,85,87,89,91,92,94,95
29,95,96
30,96,98,101
31,97,99,101
32,97,100,102
33,105,106,109,112
34,107,110,114,115
35,108,111,116,119,120
36,108,113,118,123
37,112,120
38,120,121,122,125,127,128,129,130,131,132,133,134,135
39,124,126,124
40,137,138,140
41,140,141,142,143,144,145,146,147,148,149,150
42,150,151,152,153,154,155,156,157,158
43,158,160,163
44,158,161,162
45,165,166,167
46,167,168,169,170,171,172,173,174,175,176,177,178,179
47,179,181,182,183
48,179,184
49,184,185,186
50,187,188,189
51,189,190,191
52,191,192
53,191,193
54,192,194,196
55,192,195,196
56,196,197,200,202
57,196,198,199,201,204,208
58,202,203,205
59,207,209,210,211
60,213,216,218,222,224
61,213,214,215,217
62,217,219,221,223
63,223,228,230,231
64,223,227,231
65,224,226,229
66,232,234
67,232,233,235
68,238,239,240,241,242
69,242,244
70,244,246,248
71,244,245,247
72,248,250,251,252,254
73,248,253,255
74,254,256,260
75,255,259,261,263,264,265
76,255,258,262
77,266,267
78,267,268,269
79,271,273,274
80,276,277,278,279
81,279,280,281
82,281,282,285,286
83,281,283,284
84,286,287,288
85,288,290
86,288,289,291,292,293
87,295,294,296,297,298,299,300,301,302,303,304
88,304,308,310
89,304,306,309
90,311,312,313,314,315
91,315,317
92,316,318,320,322,324,325,326,327
93,316,319,321,323
94,331,332,333,334,335,336
95,336,338,340,343
96,336,337,339,341,342
97,343,345,348
98,343,344
99,348,350,351
100,349,353,358
101,352,355
102,352,354,356
103,355,359,361,362
104,358,363,364
105,365,366,367,368
106,370,371,372,373,374,375,376,377,378,379
107,379,381,383
