originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_003.tif,3,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_003_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_003_network.tif
