clusterIndex,lineIndex0,lineIndex1,lineIndex2,lineIndex3,lineIndex4,lineIndex5,lineIndex6,lineIndex7,lineIndex8,lineIndex9,lineIndex10,lineIndex11,lineIndex12,lineIndex13,lineIndex14,lineIndex15,lineIndex16,lineIndex17,lineIndex18,lineIndex19,lineIndex20,lineIndex21,lineIndex22,lineIndex23,lineIndex24,lineIndex25,lineIndex26,lineIndex27,lineIndex28,lineIndex29,lineIndex30,lineIndex31,lineIndex32,lineIndex33,lineIndex34,lineIndex35,lineIndex36,lineIndex37,lineIndex38,lineIndex39,lineIndex40,lineIndex41,lineIndex42,lineIndex43,lineIndex44,lineIndex45,lineIndex46,lineIndex47,lineIndex48,lineIndex49,lineIndex50,lineIndex51,lineIndex52,lineIndex53,lineIndex54,lineIndex55,lineIndex56,lineIndex57,lineIndex58,lineIndex59,lineIndex60,lineIndex61,lineIndex62,lineIndex63,lineIndex64,lineIndex65,lineIndex66,lineIndex67,lineIndex68,lineIndex69,lineIndex70,lineIndex71,lineIndex72,lineIndex73,lineIndex74,lineIndex75,lineIndex76,lineIndex77,lineIndex78,lineIndex79,lineIndex80,lineIndex81,lineIndex82,lineIndex83,lineIndex84,lineIndex85,lineIndex86,lineIndex87,lineIndex88,lineIndex89,lineIndex90,lineIndex91,lineIndex92,lineIndex93,lineIndex94,lineIndex95,lineIndex96,lineIndex97,lineIndex98,lineIndex99,lineIndex100,lineIndex101,lineIndex102,lineIndex103,lineIndex104,lineIndex105,lineIndex106,lineIndex107,lineIndex108,lineIndex109,lineIndex110,lineIndex111,lineIndex112,lineIndex113,lineIndex114,lineIndex115,lineIndex116,lineIndex117,lineIndex118,lineIndex119,lineIndex120,lineIndex121,lineIndex122,lineIndex123
0,0,8,1,36,3,7,49,34,9,5,85,86,87,89,90,35,30,10,6,132,134,135,104,97,99,100,53,20,31,11,137,141,142,131,133,138,126,98,91,105,106,107,48,54,16,19,15,42,45,125,83,92,144,110,111,43,46,47,33,25,32,37,39,119,74,80,81,82,120,115,116,147,44,24,26,27,38,70,73,112,114,117,148,28,29,68,69,60,93,95,113,108,109,118,149,75,76,77,84,79,61,88,94,101,103,72,78,71,96,102,65,63,58,55,56,51,52,57,50,59,64,62,67,66
1,2
2,4
3,12,13,14,22,17,18,23,21
4,40,41
5,121,153,122,156,157,123,124,160,128,129,130,127,136,140,165,139,169,170,145,143,146,174,152,150,151,175,161,176,182,183,154,159,158,155
6,162,163,164,166,167,186,168,171,172,173,177,178,179,180,181,189,184,185,194,187,193,199,198,188,197,202,203
7,190,192,191
8,195,196,200,201,204,205,211,206,207,215,208,209,218,210,212,213,222,214,216,217,219,220
9,221,224,225,223
10,226,227,228,230,232,229,231
11,233
12,234,235,236
13,237,238
14,239,240,241,242,243
