lineIndex,pointIndex0,pointIndex1,pointIndex2,pointIndex3,pointIndex4,pointIndex5
0,1,2,5
1,1,3,15
2,4,7,11
3,5,14
4,6,9,21,18
5,10,12,19
6,10,11
7,13,17
8,14,25,28
9,18,20,37
10,17,27
11,17,23
12,19,23
13,17,29
14,19,40,37
15,19,12
16,22,30,27
17,23,33,29
18,23,26
19,26,36
20,26,32
21,26,34,39,41
22,28,42,46,53,49,48
23,28,35,38,48
24,32,36
25,32,36
26,32,36
27,37,45,56
28,36,43
29,41,44
30,43,47
31,44,50
32,48,81,56
33,47,52
34,44,51
35,44,54
36,50,51
37,51,60,54
38,52,57
39,54,96,75
40,51,55,59
41,51,62
42,51,66
43,56,71,75
44,51,59
45,58,47
46,59,50
47,50,69
48,62,67,73
49,62,70,120,103
50,63,72
51,66,74
52,68,72
53,65,50
54,73,86
55,75,90
56,68,80,72
57,68,77
58,74,79
59,78,82,86
60,83,87
61,83,88
62,86,92,137,118
63,83,89,88
64,79,97,107
65,87,91
66,79,98
67,88,93,95
68,90,102
69,87,99
70,94,177
71,98,108
72,99,106,111,130
73,100,176
74,101,105,109,113
75,102,112
76,102,179
77,103,114
78,101,110
79,101,115,122
80,101,108,122
81,112,124,131
82,112,189
83,114,176
84,116,126
85,122,136,139,145,149
86,123,127,180
87,126,132,144
88,128,133
89,125,133
90,129,182
91,130,150,140
92,130,144
93,131,159
94,131,194
95,135,183,187
96,133,142,148
97,133,146
98,141,133,153
99,141,147
100,140,171
101,133,146
102,133,146
103,144,151
104,146,152
105,133,146
106,147,155
107,146,157,152
108,146,158
109,149,154,162
110,146,156
111,151,161,158
112,156,158
113,159,196
114,158,167
115,163,204,211,212
116,163,170,185
117,167,173
118,168,175,178
119,167,181
120,171,187
121,171,167
122,167,181
123,167,190
124,167,190
125,177,176
126,185,209
127,189,179
128,188,219,226
129,188,192
130,179,191
131,192,229,236
132,193,225,239,246
133,193,198,200
134,195,197
135,196,205
136,199,201
137,199,205
138,200,238
139,200,202,216
140,201,206,197
141,203,207,208
142,203,197
143,209,218
144,209,213
145,208,215,220
146,208,214
147,212,217,213
148,212,220
149,213,222,227,230
150,216,263,269
151,216,221,254
152,220,230
153,220,242
154,228,232
155,230,233
156,232,235,250
157,230,240
158,230,243
159,233,245
160,233,241,236
161,236,246
162,238,248,256
163,237,251
164,242,255,240
165,246,256
166,249,259
167,245,240
168,245,260
169,254,292
170,254,267,282
171,257,262
172,257,268
173,256,261
174,256,276
175,256,270,274
176,261,271,260
177,260,265,266
178,269,275,281,274
179,274,280,283
180,278,284,288
181,278,285
182,282,295,303
183,282,286,306,314
184,283,294,296
185,287,290,291
186,287,297
187,291,300,302
188,292,298
189,292,304
190,292,304
191,298,305
192,298,307
193,298,301
194,301,303
195,301,309
196,303,309
197,303,309
198,303,308,311
199,307,309
200,307,309
201,311,319
202,311,323
203,309,313,315
204,312,327
205,312,316
206,316,329
207,317,331
208,317,318
209,318,324
210,318,332
211,319,323
212,320,321
213,320,322
214,321,322
215,324,335,338
216,324,328,356
217,327,330,329
218,329,331
219,331,336
220,331,332
221,332,336
222,333,334,337
223,336,341
224,336,340
225,338,340
226,338,342
227,340,344
228,341,343
229,340,346
230,340,348
231,340,349
232,342,356
233,348,352,350
234,348,353,351
235,350,360
236,351,355
237,351,355
238,354,359
239,354,357
240,351,358
241,357,361,363
242,357,362
243,360,364
244,360,377
245,360,367
246,362,369
247,360,377
248,363,371
249,364,375
250,365,370
251,366,374
252,367,377
253,367,372
254,372,382
255,373,388
256,373,378
257,374,377
258,375,377
259,377,379
260,378,390
261,378,381,386
262,377,383
263,377,385,382
264,382,387
265,377,384,387
266,386,394,396
267,389,399
268,389,395
269,390,393,396
270,390,392,390
271,395,400
272,397,399
273,398,400
274,398,402
275,399,400
276,402,404
277,402,403,408
278,400,405
279,400,406
280,404,407
281,407,409,411,408
282,408,412,414
283,408,410,417,420
284,407,414
285,418,422
286,420,424
287,420,423,425,428
288,426,429
289,429,430,431
290,433,436,437,438
291,440,442
292,442,444
293,446,447,448
294,448,449
295,448,451
296,449,450,452
297,458,459,461,463
298,464,465,466
299,466,467,471
300,472,473
301,476,479,481
302,476,482
303,482,485,486
304,488,489
305,488,489
306,492,493
307,493,496,499,500
308,493,498
309,501,502,503,504,505
310,509,508,510,511
311,511,512
312,515,516,517,518
313,518,519
314,519,521
315,530,533
316,533,535
317,536,537,538,539
318,539,540
319,542,544
320,546,547
321,547,550
322,547,548
323,550,551,553
324,555,556,557
325,558,565
326,558,560,564
327,565,567,571
328,565,568,570,574
329,569,573
330,569,576
331,569,572,575
332,574,577
333,574,580
334,573,583
335,575,586
336,575,591
337,575,585
338,577,582,589
339,579,594,597
340,584,588,595,599
341,580,596
342,577,589
343,577,598,601
344,596,602,603,604
345,596,601
346,605,606,607,608
347,608,609
348,612,613
349,614,615,619,622
350,613,616,620,622
351,613,621
352,613,624,625
353,628,629,630
354,631,632,634
355,639,640,633
356,641,642,643
357,641,645
358,649,651,652
359,652,653
360,656,659
361,656,658
362,662,663,664
363,664,666,667
364,668,669,670,671,672
365,675,676,677,678
366,679,681,682,683
367,684,685,686,687
368,695,697,699
369,696,698,700
370,699,701,702,703,699
371,705,706
372,705,708,710
373,705,707,709
374,707,712
375,715,718,720,721
376,715,719
377,723,725,726
378,726,728,730
