lineIndex,pointIndex0,pointIndex1,pointIndex2,pointIndex3,pointIndex4
0,1,2,12
1,1,11
2,1,14
3,1,3
4,3,6
5,3,16
6,3,4,5
7,3,5
8,5,18
9,6,15
10,5,7
11,5,21,20
12,7,8
13,7,9
14,9,8
15,9,8
16,9,24,22
17,9,8
18,9,10
19,8,10
20,8,10
21,10,28
22,10,23
23,11,14
24,16,17,18
25,18,19,20
26,22,26
27,23,25
28,23,27
29,25,31,33
30,25,32
31,26,28
32,26,28
33,27,87
34,26,112
35,28,111
36,29,118
37,30,118
38,30,34
39,32,35
40,32,38
41,33,58,62
42,34,121
43,34,37,64
44,33,50
45,33,36
46,35,40
47,35,59
48,36,41
49,36,39
50,39,63
51,39,42
52,40,54
53,41,60
54,41,52
55,43,45
56,42,46
57,44,47
58,44,53
59,42,49
60,42,82
61,46,72
62,45,59
63,46,55
64,47,54
65,45,51,56
66,45,57,65
67,48,54
68,48,53
69,49,66
70,49,69
71,50,62
72,50,62
73,52,62
74,55,76
75,55,67
76,56,53
77,59,67
78,56,53
79,56,71
80,56,65
81,60,68
82,61,62
83,59,65
84,61,74
85,62,81
86,53,71
87,63,68
88,64,98
89,64,137,142
90,53,71
91,66,78
92,67,65
93,53,71
94,67,76
95,62,74
96,70,68
97,70,74
98,62,77
99,53,75
100,69,68
101,69,79
102,66,79
103,62,74
104,62,77
105,72,76
106,71,85
107,66,78
108,74,68
109,66,79
110,62,77
111,66,83,94
112,77,86,95
113,77,88,95
114,65,93
115,62,90
116,81,96,99,87
117,62,92
118,87,103
119,65,93
120,76,93
121,76,97,105
122,98,154
123,98,156
124,98,107,114
125,103,111
126,101,109
127,108,111
128,110,111
129,112,116
130,112,119
131,114,160
132,111,116
133,114,161
134,115,118
135,120,161
136,119,118
137,121,123
138,121,126
139,122,165
140,123,118
141,123,118
142,124,167,169
143,124,125
144,118,127
145,125,172,174,170,169
146,125,171,175
147,125,134
148,126,129
149,126,127
150,128,131,133
151,129,135
152,132,144
153,134,176
154,132,139,142
155,132,143,144
156,135,138,140
157,136,181
158,136,181
159,136,141,145
160,142,147
161,145,184
162,146,151,147
163,145,189
164,147,149
165,148,149
166,149,150
167,152,189
168,152,189
169,153,189
170,153,189
171,153,192
172,154,149
173,154,157,149,156
174,155,192
175,156,160
176,158,195
177,158,159,163
178,156,160
179,156,161
180,160,161
181,156,162
182,163,197
183,163,164,166
184,161,169
185,166,199
186,168,203
187,168,203
188,173,205
189,173,179
190,175,177,176
191,176,178
192,179,207
193,180,207
194,183,210
195,183,188
196,184,186
197,184,185,181
198,181,186
199,188,213
200,188,212,213
201,190,213
202,189,192
203,191,213
204,194,213
205,194,217
206,194,196,201
207,197,199
208,198,200,197
209,198,199
210,201,219
211,201,202,204
212,204,219
213,206,219
214,205,207
215,208,223
216,208,209,211
217,207,210
218,210,213
219,211,224
220,215,227
221,215,216
222,216,227
223,216,227
224,216,220
225,218,219
226,220,233
227,219,218
228,221,234,236
229,221,222,225
230,224,223
231,223,224
232,225,239
233,223,228
234,223,227
235,223,227
236,226,243
237,229,243
238,229,243
239,229,232,235
240,227,233
241,227,233
242,235,247
243,235,237,240
244,233,239
245,240,248
246,241,250,253
247,241,246
248,243,244
249,246,253
250,246,249,252
251,243,248
252,248,251,248
253,248,243
254,252,259
255,248,253
256,248,253
257,254,258
258,254,256,257
259,257,263
260,260,263
261,262,253
262,262,263
263,260,263
264,260,263
265,263,253
266,260,264,265
267,263,265
268,263,266
269,265,267
