lineIndex,pointIndex0,pointIndex1,pointIndex2,pointIndex3,pointIndex4,pointIndex5,pointIndex6,pointIndex7,pointIndex8,pointIndex9,pointIndex10,pointIndex11
0,0,1,2
1,2,3,6
2,4,7,9,11,13,14
3,6,8,10,12
4,15,16,17
5,17,18,20,21,22,23,24
6,17,19
7,27,29
8,29,30,31
9,31,32,33
10,34,35
11,38,39,40,41,42,43
12,43,46,47,48,49,50,51,52
13,54,55,56
14,57,58,59,60,61,62,63,64,65,66,67,68
15,68,70,74
16,68,69
17,69,71,72
18,69,73
19,74,77,79,83,84,85,86
20,74,78,75
21,75,80
22,80,82
23,86,87,88,89
24,101,100,99,98,97,96,94,93,92,90,91,95
25,102,103,104,105,106,107,108,109
26,109,110,112
27,112,113,116,117,120,121,122
28,112,114,115
29,115,119
30,115,118
31,125,129,131,134
32,125,126,132,135,138
33,125,127,128,130,133
34,133,137
35,138,139,142
36,138,140,141
37,143,144,145
38,145,146,147,148,149
39,150,151
40,151,152,154
41,151,153
42,153,155,157
43,153,156,157
44,157,158,159
45,161,162,164,166,170
46,161,163,165,167
47,167,168,171
48,167,169,172,173
49,171,174,175,176,177,178,179,180,181
50,182,183,184,185
51,185,187
52,185,188,190
53,187,191
54,187,189,199,201,205
55,187,193,197
56,187,192,197
57,187,195,198,203
58,194,196,197
59,197,207
60,200,204,210,212,217,219,224,226
61,197,209
62,197,206
63,203,208,215
64,209,214,220,223
65,209,218,225,228,231
66,209,216
67,211,213,221
68,221,222,227,229,232
69,234,236,237,238
70,234,235
71,238,240
72,240,241,242
73,244,245,246
74,246,248,252
75,246,249,250,251,253
76,252,254,256,258
77,252,255,257,259,260,261,262
78,263,264,265,266,267,268,269,270
79,270,271,272,273
80,273,278,280,284
81,277,279,281
82,277,282,285,286
83,291,290,287,288,289
84,291,292,294,295,296,297,298
85,298,299,300,301,302,303,304
86,304,305,307,308,309,310
87,304,306
88,318,317,313,311,312,314,315,316
89,319,320,322,323
90,324,325,326
91,326,327
92,327,328,331
93,327,329,330
94,331,332,333
95,333,335,338
96,334,337,339,338
97,338,340,342,345,344
98,338,343,344
99,346,349,352,356,358
100,346,348,350,351
101,346,347,351
102,351,353,355,359,361
103,351,354,357,360
104,362,363,364,365,366
105,366,367,369,370
106,371,372
107,372,374
108,372,373,375,376
109,376,378
