originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_011.tif,11,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_011_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_011_network.tif
