name,value,lineIndex,clusterIndex
fractalDimension,1.0750744454337713,,
linesInImage,110,,
clustersInImage,28,,
linesInCluster,3,,0
linesInCluster,1,,1
linesInCluster,3,,2
linesInCluster,3,,3
linesInCluster,1,,4
linesInCluster,2,,5
linesInCluster,1,,6
linesInCluster,10,,7
linesInCluster,1,,8
linesInCluster,6,,9
linesInCluster,6,,10
linesInCluster,2,,11
linesInCluster,6,,12
linesInCluster,5,,13
linesInCluster,16,,14
linesInCluster,1,,15
linesInCluster,2,,16
linesInCluster,4,,17
linesInCluster,5,,18
linesInCluster,3,,19
linesInCluster,2,,20
linesInCluster,5,,21
linesInCluster,1,,22
linesInCluster,1,,23
linesInCluster,9,,24
linesInCluster,5,,25
linesInCluster,2,,26
linesInCluster,4,,27
averageLineLength,0.023673584625370975,,0
averageLineLength,0.046171094583158344,,1
averageLineLength,0.03370996164816354,,2
averageLineLength,0.017254069083002418,,3
averageLineLength,0.011786502893447685,,4
averageLineLength,0.05003380849764852,,5
averageLineLength,0.014471549073457997,,6
averageLineLength,0.03155615931032728,,7
averageLineLength,0.07478490170023128,,8
averageLineLength,0.02897021647883502,,9
averageLineLength,0.02987953824181117,,10
averageLineLength,0.024258728166316114,,11
averageLineLength,0.015770288119647785,,12
averageLineLength,0.036019808059290594,,13
averageLineLength,0.020960185000122485,,14
averageLineLength,0.048923953908977566,,15
averageLineLength,0.027177905640325663,,16
averageLineLength,0.017710720978087173,,17
averageLineLength,0.030547693388414416,,18
averageLineLength,0.035304142696177945,,19
averageLineLength,0.021506815018479945,,20
averageLineLength,0.04632638057120935,,21
averageLineLength,0.05440409311082368,,22
averageLineLength,0.016806353747146438,,23
averageLineLength,0.019997539501575606,,24
averageLineLength,0.029420242663486557,,25
averageLineLength,0.035249027989562455,,26
averageLineLength,0.01588335855356522,,27
sinuosity,1.0194141149502993,0,
sinuosity,1.36906198501864,1,
sinuosity,1.157600775527529,2,
sinuosity,1.0558025677529506,3,
sinuosity,1.016321867290549,4,
sinuosity,1.0549861992998717,5,
sinuosity,1.0,6,
sinuosity,1.0,7,
sinuosity,1.0000396647662646,8,
sinuosity,1.0089259862021835,9,
sinuosity,1.0,10,
