originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_009.tif,9,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_009_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_009_network.tif
