originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/C5_001.tif,1,C5,/Users/melaniemadrigal/Desktop/Skeleton3/C5_001_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/C5_001_network.tif
