originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_001.tif,1,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_001_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_001_network.tif
