originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/G12_012.tif,12,G12,/Users/melaniemadrigal/Desktop/Skeleton3/G12_012_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/G12_012_network.tif
