clusterIndex,lineIndex0,lineIndex1,lineIndex2,lineIndex3,lineIndex4,lineIndex5,lineIndex6,lineIndex7
0,0,1,2,3
1,4,5,6,7,8
2,9,10,12,13
3,11
4,14,15,16,17,18
5,19,20,21,22,24,23
6,25,26
7,27,28
8,29
9,30,31
10,32,33,34,47,35
11,36
12,37,38
13,39,40,42,43,41,45,44,46
14,48,49
15,50,51
16,52
