originalImage,timestamp,sample,sclerotiaPrimordia,network
/Users/melaniemadrigal/Desktop/Plate3/H6_010.tif,10,H6,/Users/melaniemadrigal/Desktop/Skeleton3/H6_010_sclerotiaPrimordia.tif,/Users/melaniemadrigal/Desktop/Skeleton3/H6_010_network.tif
